scenario_id,method,electricity_cost,carbon_emissions_kg,carbon_trading_cost,carbon_trading_revenue,system_cost,mean_start_delay_slots,remote_subtask_fraction,fallback_actions,capacity_violations,decision_epochs,solver_status,scheduled_fraction,solve_time_s,mean_decision_latency_ms,p95_decision_latency_ms,seed,decision_calls
real_5046,dfps,10698.637324642252,14026.445944267078,452.6445944267078,0.0,11151.281919068959,11.96,0.8,0.0,0.0,5.0,,,,12.331299996003509,15.64481999957934,7.0,5.0
real_5047,dfps,11199.088027842037,12052.877547655356,255.28775476553565,0.0,11454.375782607573,10.4,0.6,0.0,0.0,5.0,,,,13.065319985616952,14.107659982983023,7.0,5.0
real_5048,dfps,10866.613697481294,8518.866269355021,-98.11337306449786,98.11337306449786,10768.500324416797,7.8,0.62,0.0,0.0,5.0,,,,12.212479999288917,13.823439995758235,7.0,5.0
real_5049,dfps,11491.325595272134,14225.296049493325,472.5296049493325,0.0,11963.855200221466,12.26,0.52,0.0,0.0,5.0,,,,11.848979990463704,12.733700009994209,7.0,5.0
real_5000,dfps,10786.934384028615,10639.518542327136,113.9518542327136,0.0,10900.886238261328,7.62,0.48,0.0,0.0,5.0,,,,12.604800006374717,13.57734000775963,42.0,5.0
real_5001,dfps,11576.715582985125,14653.606858360727,515.3606858360727,0.0,12092.076268821198,15.64,0.6,0.0,0.0,5.0,,,,11.469880014192313,12.295080034527928,42.0,5.0
real_5002,dfps,11332.525843645706,10482.002036481723,98.20020364817229,0.0,11430.726047293878,11.58,0.48,0.0,0.0,5.0,,,,11.612700007390231,12.914659990929067,42.0,5.0
real_5003,dfps,11038.668307379756,12697.104564884845,319.7104564884845,0.0,11358.37876386824,10.08,0.78,0.0,0.0,5.0,,,,11.304700002074242,11.870999995153397,42.0,5.0
real_5004,dfps,10168.985381330584,11637.5800898013,213.75800898013006,0.0,10382.743390310714,10.66,0.48,0.0,0.0,5.0,,,,9.6203199820593,11.013419972732663,42.0,5.0
real_5005,dfps,11407.970809590224,11900.976066319698,240.09760663196977,0.0,11648.068416222193,8.7,0.62,0.0,0.0,5.0,,,,10.454460012260824,13.292720017489046,42.0,5.0
real_5006,dfps,11325.820877451602,13535.234198898765,403.5234198898765,0.0,11729.344297341479,6.76,0.66,0.0,0.0,5.0,,,,11.569299991242588,12.710679962765425,42.0,5.0
real_5007,dfps,10687.82516180337,9685.657540969976,18.565754096997626,0.0,10706.390915900367,4.9,0.54,0.0,0.0,5.0,,,,11.690419993828982,12.662020011339337,42.0,5.0
real_5008,dfps,11353.085338681369,12803.20092534227,330.32009253422694,0.0,11683.405431215595,10.54,0.8,0.0,0.0,5.0,,,,11.474179988726974,12.378260004334152,42.0,5.0
real_5009,dfps,10641.873777918774,12940.235045952084,344.0235045952084,0.0,10985.897282513983,10.28,0.7,0.0,0.0,5.0,,,,11.018780013546348,12.752300000283867,42.0,5.0
real_5010,dfps,10699.398749094262,12159.604607399602,265.96046073996024,0.0,10965.359209834221,7.56,0.6,0.0,0.0,5.0,,,,13.903939991723746,15.924559975974262,42.0,5.0
real_5011,dfps,10821.396606461807,11328.290920620006,182.82909206200057,0.0,11004.225698523807,7.26,0.74,0.0,0.0,5.0,,,,12.265959987416863,14.026599982753396,42.0,5.0
real_5012,dfps,10749.556729891789,9661.527982033154,16.152798203315434,0.0,10765.709528095103,6.36,0.88,0.0,0.0,5.0,,,,11.773240007460117,13.08000001590699,42.0,5.0
real_5013,dfps,10942.159892737593,12981.440820120264,348.14408201202644,0.0,11290.303974749619,8.7,0.52,0.0,0.0,5.0,,,,13.113920006435364,17.374580027535558,42.0,5.0
real_5014,dfps,11704.619035951106,13212.586262320012,371.25862623200123,0.0,12075.877662183108,13.76,0.8,0.0,0.0,5.0,,,,13.38467999594286,16.64845998166129,42.0,5.0
real_5015,dfps,10839.283300731902,11826.610537984598,232.66105379845976,0.0,11071.944354530362,6.0,0.68,0.0,0.0,5.0,,,,12.57937999907881,13.923019997309893,42.0,5.0
real_5016,dfps,11115.192213345019,13483.748557432362,398.3748557432362,0.0,11513.567069088254,6.14,0.44,0.0,0.0,5.0,,,,11.920640000607818,14.798180013895035,42.0,5.0
real_5017,dfps,10868.670205804137,11064.206795279897,156.4206795279897,0.0,11025.090885332127,13.8,0.54,0.0,0.0,5.0,,,,12.306939996778965,14.601500006392598,42.0,5.0
real_5018,dfps,10251.709526075334,11109.606384352479,160.96063843524792,0.0,10412.670164510582,10.18,0.46,0.0,0.0,5.0,,,,12.271620007231832,14.834859978873283,42.0,5.0
real_5019,dfps,11301.252878151558,13524.67707325012,402.4677073250121,0.0,11703.720585476569,6.76,0.78,0.0,0.0,5.0,,,,10.775420011486858,11.451019998639822,42.0,5.0
real_5020,dfps,11256.35284006251,13832.23353642333,433.223353642333,0.0,11689.576193704843,8.36,0.28,0.0,0.0,5.0,,,,12.783800007309765,15.314720012247562,42.0,5.0
real_5021,dfps,11471.416240131057,13043.046997465966,354.30469974659667,0.0,11825.720939877654,10.68,0.82,0.0,0.0,5.0,,,,11.226880014874041,12.219660019036382,42.0,5.0
real_5022,dfps,11066.97098572857,10107.607725288255,60.76077252882551,0.0,11127.731758257396,12.32,0.62,0.0,0.0,5.0,,,,13.135980011429638,14.877360011450946,42.0,5.0
real_5023,dfps,10815.181036921353,10653.732228312332,115.37322283123322,0.0,10930.554259752585,6.18,0.6,0.0,0.0,5.0,,,,11.7865200038068,13.02731999894604,42.0,5.0
real_5024,dfps,10552.363341298784,11630.09988798615,213.0099887986151,0.0,10765.373330097398,8.8,0.68,0.0,0.0,5.0,,,,14.383360010106117,16.94378003012389,42.0,5.0
real_5025,dfps,11871.601066872263,12720.617599331823,322.0617599331823,0.0,12193.662826805445,7.82,0.54,0.0,0.0,5.0,,,,12.841180001851171,16.985120007302612,42.0,5.0
real_5026,dfps,11556.215051375963,13724.89915580178,422.4899155801781,0.0,11978.70496695614,10.64,0.56,0.0,0.0,5.0,,,,12.72589999716729,13.85703997220844,42.0,5.0
real_5027,dfps,11213.24261112428,12597.840504067924,309.78405040679246,0.0,11523.026661531072,7.62,0.8,0.0,0.0,6.0,,,,11.730933329090476,12.497000003349967,42.0,6.0
real_5028,dfps,11102.117857117424,10702.087954144472,120.2087954144472,0.0,11222.326652531872,7.3,0.54,0.0,0.0,5.0,,,,10.449799988418818,11.639139975886792,42.0,5.0
real_5029,dfps,10873.973712264618,12581.207110429952,308.12071104299525,0.0,11182.094423307613,5.74,0.62,0.0,0.0,5.0,,,,11.608020006678998,13.83101997198537,42.0,5.0
real_5030,dfps,11216.470634913872,12176.088602922438,267.60886029224383,0.0,11484.079495206117,12.64,0.6,0.0,0.0,5.0,,,,10.680999991018325,12.425660039298236,42.0,5.0
real_5031,dfps,11260.044127446861,10598.972641126162,109.89726411261618,0.0,11369.941391559478,10.66,0.9,0.0,0.0,5.0,,,,9.74083999171853,13.368440000340343,42.0,5.0
real_5032,dfps,10612.649802151926,12914.583880506361,341.45838805063613,0.0,10954.108190202562,6.98,0.68,0.0,0.0,5.0,,,,11.296100006438792,11.87793998979032,42.0,5.0
real_5033,dfps,10776.738266271564,10469.195456879665,96.91954568796646,0.0,10873.65781195953,9.44,0.64,0.0,0.0,5.0,,,,11.99268001364544,14.614060008898377,42.0,5.0
real_5034,dfps,10822.058771020289,12475.347245263556,297.5347245263556,0.0,11119.593495546644,10.96,0.8,0.0,0.0,5.0,,,,11.010439996607602,13.353759970050305,42.0,5.0
real_5035,dfps,10579.977362523257,10772.685247079771,127.26852470797712,0.0,10707.245887231235,9.16,0.76,0.0,0.0,5.0,,,,11.748880008235574,12.296940013766289,42.0,5.0
real_5036,dfps,11006.632904637507,11985.73348766781,248.57334876678107,0.0,11255.206253404287,9.46,0.64,0.0,0.0,5.0,,,,12.140359985642135,12.87664002738893,42.0,5.0
real_5037,dfps,11605.665381566,11664.962498987956,216.49624989879558,0.0,11822.161631464794,7.68,0.56,0.0,0.0,5.0,,,,11.415420018602163,12.238960003014654,42.0,5.0
real_5038,dfps,10742.037109846322,9942.259467988984,44.22594679889844,0.0,10786.26305664522,7.24,0.56,0.0,0.0,5.0,,,,8.782119990792125,11.412059981375933,42.0,5.0
real_5039,dfps,11266.004939757257,12122.242434119205,262.22424341192055,0.0,11528.229183169176,12.48,0.66,0.0,0.0,5.0,,,,8.163660007994622,9.33328001992777,42.0,5.0
real_5040,dfps,10420.366492497313,13127.3114123386,362.73114123386006,0.0,10783.097633731173,11.02,0.76,0.0,0.0,5.0,,,,8.123540016822517,8.540259988512844,42.0,5.0
real_5041,dfps,11192.514996840797,12226.747627776609,272.67476277766093,0.0,11465.189759618457,12.02,0.64,0.0,0.0,5.0,,,,8.025639993138611,8.809379988815635,42.0,5.0
real_5042,dfps,11893.335098611036,13993.988952051392,449.3988952051392,0.0,12342.733993816175,4.86,0.8,0.0,0.0,5.0,,,,7.665319996885955,8.57811999740079,42.0,5.0
real_5043,dfps,10429.99890214198,11732.741062212779,223.27410622127792,0.0,10653.273008363258,7.06,0.66,0.0,0.0,5.0,,,,8.125799999106675,8.963679987937212,42.0,5.0
real_5044,dfps,11628.100642670724,12702.23223188865,320.2232231888651,0.0,11948.32386585959,9.66,0.56,0.0,0.0,5.0,,,,7.965359988156706,8.694219996687025,42.0,5.0
real_5045,dfps,11376.14917780381,13994.847685514436,449.48476855144366,0.0,11825.633946355254,7.5,0.7,0.0,0.0,5.0,,,,7.791659981012344,8.295859990175813,42.0,5.0
real_5046,dfps,10680.672898505443,14011.92490616317,451.1924906163171,0.0,11131.86538912176,11.92,0.8,0.0,0.0,5.0,,,,7.651940011419356,8.694560010917485,42.0,5.0
real_5047,dfps,11128.01206920002,12278.723657094402,277.87236570944026,0.0,11405.88443490946,8.6,0.58,0.0,0.0,5.0,,,,7.80323997605592,9.051979996729642,42.0,5.0
real_5048,dfps,10833.495277024318,8541.313147941428,-95.86868520585722,95.86868520585722,10737.626591818462,7.94,0.6,0.0,0.0,5.0,,,,7.352219987660646,7.73661999264732,42.0,5.0
real_5049,dfps,11448.95962532017,14224.198049125484,472.4198049125484,0.0,11921.379430232719,11.98,0.48,0.0,0.0,5.0,,,,8.460439986083657,11.03049999801442,42.0,5.0
real_5000,dfps,10847.507018660128,10600.686484866621,110.0686484866621,0.0,10957.57566714679,7.72,0.46,0.0,0.0,5.0,,,,11.193480005022138,11.813359975349158,123.0,5.0
real_5001,dfps,11592.507022988375,14706.239161193338,520.6239161193338,0.0,12113.130939107708,15.92,0.64,0.0,0.0,5.0,,,,13.566640019416809,16.32078003603965,123.0,5.0
real_5002,dfps,11371.629962444444,10466.968469062957,96.69684690629566,0.0,11468.32680935074,10.96,0.48,0.0,0.0,5.0,,,,13.963019999209791,15.413740009535104,123.0,5.0
real_5003,dfps,11038.668307379756,12697.104564884845,319.7104564884845,0.0,11358.37876386824,10.08,0.78,0.0,0.0,5.0,,,,12.669879978056997,15.783279982861131,123.0,5.0
real_5004,dfps,10116.49864721169,11523.553245417379,202.3553245417379,0.0,10318.85397175343,11.46,0.56,0.0,0.0,5.0,,,,12.59458001004532,15.059599990490824,123.0,5.0
real_5005,dfps,11442.671987883172,11922.344542413239,242.23445424132387,0.0,11684.906442124495,9.06,0.64,0.0,0.0,5.0,,,,14.531279995571822,16.344780009239912,123.0,5.0
real_5006,dfps,11339.796942283161,13500.503362470583,400.05033624705834,0.0,11739.84727853022,7.24,0.66,0.0,0.0,5.0,,,,14.894159999676049,17.520319973118603,123.0,5.0
real_5007,dfps,10681.90404647926,9675.635192566795,17.563519256679502,0.0,10699.467565735938,5.46,0.54,0.0,0.0,5.0,,,,14.30049998452887,14.815759984776378,123.0,5.0
real_5008,dfps,11353.231908117321,12861.164377330242,336.1164377330242,0.0,11689.348345850345,10.6,0.8,0.0,0.0,5.0,,,,11.754859972279519,12.886799988336861,123.0,5.0
real_5009,dfps,10636.904605110736,12926.54957619507,342.654957619507,0.0,10979.559562730243,11.28,0.7,0.0,0.0,5.0,,,,12.825719988904893,14.746900019235909,123.0,5.0
real_5010,dfps,10882.006042436406,12192.263579719316,269.22635797193163,0.0,11151.232400408337,9.44,0.6,0.0,0.0,5.0,,,,12.16441998258233,15.526359982322901,123.0,5.0
real_5011,dfps,10876.813541237874,11287.078531052743,178.70785310527427,0.0,11055.521394343148,7.98,0.74,0.0,0.0,5.0,,,,12.935880001168698,15.866440010722727,123.0,5.0
real_5012,dfps,10764.09736743193,9793.754215283618,29.37542152836177,0.0,10793.472788960293,6.98,0.82,0.0,0.0,5.0,,,,13.062060007359833,14.415740023832768,123.0,5.0
real_5013,dfps,11084.22277150026,13458.604151138914,395.8604151138914,0.0,11480.08318661415,8.8,0.54,0.0,0.0,5.0,,,,11.391800013370812,12.574260018300265,123.0,5.0
real_5014,dfps,11766.04029946649,13149.702962921663,364.9702962921663,0.0,12131.010595758655,14.86,0.78,0.0,0.0,5.0,,,,14.314419985748827,15.24369998369366,123.0,5.0
real_5015,dfps,10857.06569640858,11815.533035451292,231.55330354512918,0.0,11088.61899995371,6.7,0.68,0.0,0.0,5.0,,,,13.376419991254807,16.42932000104338,123.0,5.0
real_5016,dfps,11169.082737736317,13474.46107681051,397.44610768105105,0.0,11566.528845417368,6.52,0.44,0.0,0.0,5.0,,,,12.027139985002577,14.602219976950437,123.0,5.0
real_5017,dfps,10878.151505192793,11077.978581606723,157.79785816067235,0.0,11035.949363353466,13.56,0.52,0.0,0.0,5.0,,,,11.181900021620095,12.493060028646141,123.0,5.0
real_5018,dfps,10470.954260598417,11128.51854217008,162.85185421700808,0.0,10633.806114815425,12.46,0.52,0.0,0.0,5.0,,,,13.387639983557165,14.86099996836856,123.0,5.0
real_5019,dfps,11301.252878151558,13524.67707325012,402.4677073250121,0.0,11703.720585476569,6.76,0.78,0.0,0.0,5.0,,,,13.134680013172328,15.784799994435161,123.0,5.0
real_5020,dfps,11252.559924518202,13797.60963358453,429.76096335845307,0.0,11682.320887876655,8.16,0.3,0.0,0.0,5.0,,,,11.42408000305295,14.235460001509637,123.0,5.0
real_5021,dfps,11486.071730929703,13043.555750490072,354.3555750490072,0.0,11840.42730597871,10.74,0.82,0.0,0.0,5.0,,,,13.306719996035099,16.484479990322143,123.0,5.0
real_5022,dfps,11045.09505227427,10091.128708789216,59.112870878921605,0.0,11104.207923153192,11.72,0.6,0.0,0.0,5.0,,,,10.826300003100187,11.859380023088306,123.0,5.0
real_5023,dfps,10815.181036921353,10653.732228312332,115.37322283123322,0.0,10930.554259752585,6.18,0.6,0.0,0.0,5.0,,,,13.01760000642389,16.54772001784295,123.0,5.0
real_5024,dfps,10570.228228643191,11635.895917672511,213.58959176725114,0.0,10783.817820410442,9.28,0.68,0.0,0.0,5.0,,,,10.518920014146715,14.587040001060814,123.0,5.0
real_5025,dfps,11865.45366791129,12711.859851939183,321.1859851939184,0.0,12186.639653105209,8.26,0.54,0.0,0.0,5.0,,,,17.272519995458424,20.018500019796193,123.0,5.0
real_5026,dfps,11617.155380300008,13407.558870143146,390.7558870143146,0.0,12007.911267314323,10.7,0.54,0.0,0.0,5.0,,,,12.78176000341773,14.919840008951724,123.0,5.0
real_5027,dfps,11186.010941595841,12696.564899576315,319.6564899576315,0.0,11505.667431553473,7.54,0.84,0.0,0.0,6.0,,,,15.707866657370081,19.33295000344515,123.0,6.0
real_5028,dfps,11054.616403002383,10644.79450803764,114.47945080376394,0.0,11169.095853806146,6.1,0.52,0.0,0.0,5.0,,,,13.736880011856556,16.757419996429235,123.0,5.0
real_5029,dfps,10870.96745827466,12578.788187204402,307.8788187204402,0.0,11178.8462769951,5.68,0.62,0.0,0.0,5.0,,,,14.858959999401122,18.142279994208366,123.0,5.0
real_5030,dfps,11219.857759730758,12178.804686028852,267.88046860288523,0.0,11487.738228333643,13.24,0.58,0.0,0.0,5.0,,,,12.49870000174269,14.073420024942607,123.0,5.0
real_5031,dfps,11231.049593424317,10335.313594047493,83.53135940474931,0.0,11314.580952829067,10.34,0.86,0.0,0.0,5.0,,,,11.201319994870573,13.12434000428766,123.0,5.0
real_5032,dfps,10618.292815011453,12906.33235721456,340.633235721456,0.0,10958.926050732909,6.98,0.68,0.0,0.0,5.0,,,,11.2752600107342,14.72889999859035,123.0,5.0
real_5033,dfps,10832.487414453335,10467.516452252861,96.75164522528613,0.0,10929.23905967862,10.0,0.64,0.0,0.0,5.0,,,,11.489139986224473,14.446679991669953,123.0,5.0
real_5034,dfps,10837.250586381733,12470.77279884267,297.07727988426706,0.0,11134.327866266,11.12,0.8,0.0,0.0,5.0,,,,11.06253998586908,12.815319967921823,123.0,5.0
real_5035,dfps,10758.140977421877,11198.50633552926,169.85063355292607,0.0,10927.991610974803,9.34,0.72,0.0,0.0,5.0,,,,12.479559995699674,13.281879993155599,123.0,5.0
real_5036,dfps,11006.632904637507,11985.73348766781,248.57334876678107,0.0,11255.206253404287,9.46,0.64,0.0,0.0,5.0,,,,12.982240004930645,15.341319981962442,123.0,5.0
real_5037,dfps,11668.215991237725,11569.50440299269,206.95044029926905,0.0,11875.166431536994,8.0,0.56,0.0,0.0,5.0,,,,13.167460006661713,14.431819994933903,123.0,5.0
real_5038,dfps,10749.240415889917,9924.524340447315,42.45243404473149,0.0,10791.692849934649,7.48,0.54,0.0,0.0,5.0,,,,14.38023999799043,17.480000015348196,123.0,5.0
real_5039,dfps,11317.223836555739,12177.089061330602,267.7089061330602,0.0,11584.9327426888,13.76,0.7,0.0,0.0,5.0,,,,15.799760015215725,19.11504000891,123.0,5.0
real_5040,dfps,10429.783574074421,13122.760337911011,362.27603379110116,0.0,10792.059607865522,11.42,0.76,0.0,0.0,5.0,,,,16.925040003843606,20.269659988116473,123.0,5.0
real_5041,dfps,11210.946158302759,12203.657250361013,270.3657250361013,0.0,11481.31188333886,11.84,0.62,0.0,0.0,5.0,,,,13.23197998572141,16.585879970807582,123.0,5.0
real_5042,dfps,11891.40496954994,13986.714378924831,448.67143789248314,0.0,12340.076407442422,4.76,0.82,0.0,0.0,5.0,,,,10.680099984165281,11.848419974558055,123.0,5.0
real_5043,dfps,10444.08075860802,11738.95561505462,223.89556150546196,0.0,10667.976320113481,6.26,0.66,0.0,0.0,5.0,,,,11.516440007835627,11.804440047126263,123.0,5.0
real_5044,dfps,11853.856296568294,13209.327454323822,370.93274543238226,0.0,12224.789042000677,10.32,0.48,0.0,0.0,5.0,,,,11.277040012646466,11.765700008254498,123.0,5.0
real_5045,dfps,11348.149265451051,14137.450266806392,463.7450266806393,0.0,11811.89429213169,7.9,0.68,0.0,0.0,5.0,,,,11.8553799809888,12.394179962575436,123.0,5.0
real_5046,dfps,10701.84810868711,14012.573673440005,451.25736734400056,0.0,11153.10547603111,12.52,0.8,0.0,0.0,5.0,,,,11.458580009639263,12.74082000600174,123.0,5.0
real_5047,dfps,11146.411715209393,12178.317906021572,267.8317906021572,0.0,11414.24350581155,9.54,0.58,0.0,0.0,5.0,,,,11.51821999810636,13.407799997366965,123.0,5.0
real_5048,dfps,10851.743054742994,8543.37357720378,-95.66264227962202,95.66264227962202,10756.080412463372,7.88,0.6,0.0,0.0,5.0,,,,11.317979986779392,13.088559987954795,123.0,5.0
real_5049,dfps,11434.07877627786,14142.175951296289,464.21759512962893,0.0,11898.296371407489,12.82,0.46,0.0,0.0,5.0,,,,11.242959985975176,13.010700000450015,123.0,5.0
real_5000,dfps,10864.749229556828,10583.661718955958,108.36617189559584,0.0,10973.115401452424,8.38,0.46,0.0,0.0,5.0,,,,11.670099978800863,13.203159987460822,777.0,5.0
real_5001,dfps,11589.07603557044,14698.367254486539,519.8367254486539,0.0,12108.912761019095,16.16,0.66,0.0,0.0,5.0,,,,10.699540004134178,11.388020019512624,777.0,5.0
real_5002,dfps,11371.629962444444,10466.968469062957,96.69684690629566,0.0,11468.32680935074,10.96,0.48,0.0,0.0,5.0,,,,11.316579999402165,12.43479996919632,777.0,5.0
real_5003,dfps,11053.96639769667,12692.8822986194,319.2882298619401,0.0,11373.25462755861,9.82,0.76,0.0,0.0,5.0,,,,11.185580014716834,12.45214001974091,777.0,5.0
real_5004,dfps,10146.504667406569,11600.928797986926,210.0928797986926,0.0,10356.597547205261,11.18,0.52,0.0,0.0,5.0,,,,11.135500005912036,12.326399993617088,777.0,5.0
real_5005,dfps,11550.213723815934,11968.932871744135,246.8932871744135,0.0,11797.107010990347,8.74,0.66,0.0,0.0,5.0,,,,11.426180007401854,13.57538002775982,777.0,5.0
real_5006,dfps,11341.36367246322,13511.438916906158,401.1438916906158,0.0,11742.507564153835,7.2,0.68,0.0,0.0,5.0,,,,13.089320017024875,14.738860016223043,777.0,5.0
real_5007,dfps,10732.561434691932,9640.042532539543,14.004253253954268,0.0,10746.565687945886,4.84,0.5,0.0,0.0,5.0,,,,12.668779992964119,14.419479994103312,777.0,5.0
real_5008,dfps,11350.388490513064,12860.610480167798,336.06104801677975,0.0,11686.449538529843,10.48,0.8,0.0,0.0,5.0,,,,12.644419993739575,14.287819981109351,777.0,5.0
real_5009,dfps,10636.863044314097,12926.961407993862,342.6961407993862,0.0,10979.559185113483,11.26,0.7,0.0,0.0,5.0,,,,13.018699991516769,14.418659987859428,777.0,5.0
real_5010,dfps,10741.008900344656,12173.697233873801,267.36972338738013,0.0,11008.378623732036,8.46,0.6,0.0,0.0,5.0,,,,11.650900007225573,13.3738600066863,777.0,5.0
real_5011,dfps,10862.365215938025,11229.367969331894,172.93679693318938,0.0,11035.302012871214,8.02,0.72,0.0,0.0,5.0,,,,11.324159998912364,12.02297997660935,777.0,5.0
real_5012,dfps,10848.700925429323,9968.149968271031,46.8149968271031,0.0,10895.515922256425,6.7,0.8,0.0,0.0,5.0,,,,12.426639988552779,14.346760010812432,777.0,5.0
real_5013,dfps,11204.254798664973,13681.453086653404,418.14530866534045,0.0,11622.400107330313,8.88,0.52,0.0,0.0,5.0,,,,12.051059980876744,14.40709998132661,777.0,5.0
real_5014,dfps,11766.04029946649,13149.702962921663,364.9702962921663,0.0,12131.010595758655,14.86,0.78,0.0,0.0,5.0,,,,10.489239997696131,14.339900005143136,777.0,5.0
real_5015,dfps,10857.06569640858,11815.533035451292,231.55330354512918,0.0,11088.61899995371,6.7,0.68,0.0,0.0,5.0,,,,8.198940008878708,9.294200025033206,777.0,5.0
real_5016,dfps,11124.814113078508,13327.187756960244,382.7187756960244,0.0,11507.532888774533,6.4,0.46,0.0,0.0,5.0,,,,7.409079989884049,8.214039995800704,777.0,5.0
real_5017,dfps,10953.011131096111,11029.06317859532,152.90631785953192,0.0,11105.917448955643,13.56,0.5,0.0,0.0,5.0,,,,7.902699988335371,8.800899994093925,777.0,5.0
real_5018,dfps,10495.344489995252,11116.894897219834,161.68948972198342,0.0,10657.033979717235,12.16,0.48,0.0,0.0,5.0,,,,7.000980002339929,7.113019993994385,777.0,5.0
real_5019,dfps,11301.252878151558,13524.67707325012,402.4677073250121,0.0,11703.720585476569,6.76,0.78,0.0,0.0,5.0,,,,7.480940013192594,8.137060003355145,777.0,5.0
real_5020,dfps,11258.78638533203,13796.41709943761,429.6417099437611,0.0,11688.42809527579,8.46,0.3,0.0,0.0,5.0,,,,8.035440009552985,10.194940003566444,777.0,5.0
real_5021,dfps,11486.071730929703,13043.555750490072,354.3555750490072,0.0,11840.42730597871,10.74,0.82,0.0,0.0,5.0,,,,7.8340600011870265,8.135319966822863,777.0,5.0
real_5022,dfps,11076.867938943455,10100.374955616253,60.03749556162529,0.0,11136.905434505079,11.72,0.64,0.0,0.0,5.0,,,,7.622739986982197,8.514940016902983,777.0,5.0
real_5023,dfps,10815.181036921353,10653.732228312332,115.37322283123322,0.0,10930.554259752585,6.18,0.6,0.0,0.0,5.0,,,,7.950380002148449,8.990240003913641,777.0,5.0
real_5024,dfps,10583.059665694176,11639.485600526936,213.94856005269358,0.0,10797.00822574687,9.52,0.68,0.0,0.0,5.0,,,,7.967219979036599,8.709099981933832,777.0,5.0
real_5025,dfps,11865.45366791129,12711.859851939183,321.1859851939184,0.0,12186.639653105209,8.26,0.54,0.0,0.0,5.0,,,,7.350720011163503,8.706100028939545,777.0,5.0
real_5026,dfps,11630.867707081947,13114.992841767718,361.4992841767719,0.0,11992.36699125872,10.58,0.54,0.0,0.0,5.0,,,,7.031000009737909,7.492320006713271,777.0,5.0
real_5027,dfps,11199.20029423996,12674.001982375881,317.40019823758814,0.0,11516.600492477548,7.56,0.84,0.0,0.0,5.0,,,,6.670660001691431,7.843499991577119,777.0,5.0
real_5028,dfps,11051.61576404718,10590.450062822507,109.0450062822507,0.0,11160.66077032943,7.76,0.54,0.0,0.0,5.0,,,,6.569219985976815,7.969519984908402,777.0,5.0
real_5029,dfps,10870.96745827466,12578.788187204402,307.8788187204402,0.0,11178.8462769951,5.68,0.62,0.0,0.0,5.0,,,,7.162279996555299,7.902139995712787,777.0,5.0
real_5030,dfps,11219.857759730758,12178.804686028852,267.88046860288523,0.0,11487.738228333643,13.24,0.58,0.0,0.0,5.0,,,,7.660439994651824,8.77159999217838,777.0,5.0
real_5031,dfps,11312.60141359975,10496.374201997402,99.63742019974016,0.0,11412.23883379949,10.34,0.92,0.0,0.0,5.0,,,,7.181279978249222,7.832299952860922,777.0,5.0
real_5032,dfps,10647.241028358983,12850.653896857239,335.06538968572386,0.0,10982.306418044707,6.98,0.66,0.0,0.0,5.0,,,,8.02232000278309,8.872260013595223,777.0,5.0
real_5033,dfps,10839.983437112825,10470.865753290971,97.08657532909712,0.0,10937.070012441922,10.02,0.64,0.0,0.0,5.0,,,,7.737039995845407,8.907379989977926,777.0,5.0
real_5034,dfps,10819.374428683597,12470.693937463224,297.0693937463224,0.0,11116.44382242992,10.74,0.8,0.0,0.0,5.0,,,,7.696159987244755,8.37850000243634,777.0,5.0
real_5035,dfps,10863.391991089426,11423.151953635454,192.31519536354537,0.0,11055.707186452972,9.32,0.72,0.0,0.0,5.0,,,,8.122940012253821,9.97348001692444,777.0,5.0
real_5036,dfps,10995.889022550193,11986.193293894845,248.6193293894845,0.0,11244.508351939678,9.26,0.64,0.0,0.0,5.0,,,,7.209739997051656,9.155559993814677,777.0,5.0
real_5037,dfps,11725.846830189845,11475.065790298275,197.5065790298275,0.0,11923.353409219671,8.48,0.58,0.0,0.0,5.0,,,,5.179800011683255,5.8505000080913305,777.0,5.0
real_5038,dfps,10733.819070885718,9929.478025274497,42.94780252744968,0.0,10776.766873413168,7.62,0.56,0.0,0.0,5.0,,,,5.5691199959255755,6.487139977980405,777.0,5.0
real_5039,dfps,11381.960124569277,12278.38441395391,277.83844139539104,0.0,11659.79856596467,13.1,0.66,0.0,0.0,5.0,,,,5.2465799963101745,5.74715998955071,777.0,5.0
real_5040,dfps,10430.163838747616,13123.166383142314,362.3166383142314,0.0,10792.480477061847,11.4,0.76,0.0,0.0,5.0,,,,5.3399199969135225,5.727079999633133,777.0,5.0
real_5041,dfps,11326.099515831793,12129.187643546888,262.9187643546888,0.0,11589.018280186481,11.58,0.76,0.0,0.0,5.0,,,,5.269999988377094,6.427239999175072,777.0,5.0
real_5042,dfps,11890.405133424216,13977.938931420018,447.7938931420018,0.0,12338.199026566217,4.98,0.82,0.0,0.0,5.0,,,,5.983760009985417,6.349720014259219,777.0,5.0
real_5043,dfps,10485.609411311703,11766.057537569,226.60575375690007,0.0,10712.215165068603,7.22,0.76,0.0,0.0,5.0,,,,5.553620005957782,6.0069400002248585,777.0,5.0
real_5044,dfps,11853.856296568294,13209.327454323822,370.93274543238226,0.0,12224.789042000677,10.32,0.48,0.0,0.0,5.0,,,,5.073180003091693,6.25032001407817,777.0,5.0
real_5045,dfps,11374.516458958384,14004.351369186774,450.4351369186774,0.0,11824.95159587706,8.06,0.68,0.0,0.0,5.0,,,,5.286800011526793,5.969879974145442,777.0,5.0
