episode,update,scenario_id,electricity_cost,carbon_emissions_kg,carbon_trading_cost,carbon_trading_revenue,system_cost,mean_start_delay_slots,remote_subtask_fraction,fallback_actions,capacity_violations,decision_epochs
151,0,train_0293,12033.467136689851,10380.590581740656,88.05905817406565,0.0,12121.526194863916,15.7,0.7,0.0,0.0,5.0
152,0,train_0227,12759.789849145887,10787.475359639078,128.74753596390784,0.0,12888.537385109796,15.8,0.62,0.0,0.0,5.0
153,0,train_0366,12437.56274123863,10174.155353030119,67.4155353030119,0.0,12504.978276541642,15.24,0.78,0.0,0.0,5.0
154,0,train_0069,12365.768506365686,10549.997482164097,104.99974821640973,0.0,12470.768254582095,16.88,0.66,0.0,0.0,5.0
155,0,train_0446,12353.17870885533,10042.190687156064,54.21906871560641,0.0,12407.397777570937,16.82,0.6,0.0,0.0,5.0
156,0,train_0056,11823.650996724291,10012.82708577078,51.28270857707794,0.0,11874.93370530137,18.36,0.66,0.0,0.0,5.0
157,0,train_0257,12582.572031956784,10564.467068003447,106.4467068003447,0.0,12689.01873875713,15.88,0.76,0.0,0.0,5.0
158,0,train_0121,12190.960630362064,10710.737724586048,121.07377245860481,0.0,12312.03440282067,14.02,0.8,0.0,0.0,5.0
159,0,train_0181,11616.833334439587,9844.03152960717,34.403152960716945,0.0,11651.236487400303,17.24,0.72,0.0,0.0,5.0
160,0,train_0282,12246.897524930442,9951.641560658996,45.164156065899626,0.0,12292.061680996341,15.14,0.66,0.0,0.0,5.0
161,0,train_0003,12223.79170613748,10102.626322392576,60.26263223925762,0.0,12284.054338376736,16.0,0.64,0.0,0.0,5.0
162,0,train_0533,12071.192437978942,10273.918471884375,77.39184718843754,0.0,12148.584285167379,17.02,0.6,0.0,0.0,5.0
163,0,train_0453,12654.013496193835,10146.191769687042,64.61917696870424,0.0,12718.63267316254,16.2,0.74,0.0,0.0,5.0
164,0,train_0575,12661.552042609295,10927.410462865995,142.74104628659953,0.0,12804.293088895894,16.78,0.62,0.0,0.0,5.0
165,0,train_0046,12153.395626174108,10375.429057887059,87.54290578870587,0.0,12240.938531962813,16.82,0.66,0.0,0.0,5.0
166,0,train_0105,12337.43370436462,10433.861035154545,93.3861035154545,0.0,12430.819807880074,16.62,0.7,0.0,0.0,5.0
167,0,train_0293,12119.54701707418,10132.593581314464,63.259358131446426,0.0,12182.806375205626,14.04,0.48,0.0,0.0,5.0
168,0,train_0513,12324.849598593133,10192.409988512745,69.24099885127453,0.0,12394.090597444407,15.88,0.7,0.0,0.0,5.0
169,0,train_0182,12615.268166083046,10687.963817081269,118.79638170812687,0.0,12734.064547791173,15.96,0.74,0.0,0.0,5.0
170,0,train_0179,12116.72580019891,10362.159092465266,86.21590924652665,0.0,12202.941709445437,13.86,0.6,0.0,0.0,5.0
171,0,train_0504,12483.289233744814,10340.863749036538,84.08637490365382,0.0,12567.375608648468,14.52,0.58,0.0,0.0,5.0
172,0,train_0000,12374.381292467919,10056.009663772693,55.60096637726929,0.0,12429.982258845188,15.2,0.68,0.0,0.0,5.0
173,0,train_0570,12133.167187598778,10462.47736584819,96.247736584819,0.0,12229.414924183597,14.64,0.7,0.0,0.0,5.0
174,0,train_0113,12261.189947592233,10360.501500408545,86.05015004085453,0.0,12347.240097633086,18.18,0.62,0.0,0.0,5.0
175,0,train_0191,12516.035458970959,10461.896783956672,96.18967839566722,0.0,12612.225137366626,14.96,0.54,0.0,0.0,5.0
176,0,train_0194,12562.700779282057,10384.955864267784,88.4955864267784,0.0,12651.196365708834,16.22,0.7,0.0,0.0,5.0
177,0,train_0538,12964.073041767697,10488.899230173338,98.88992301733379,0.0,13062.96296478503,15.94,0.66,0.0,0.0,5.0
178,0,train_0492,12427.699206502593,10256.80418870391,75.68041887039108,0.0,12503.379625372985,16.68,0.62,0.0,0.0,5.0
179,0,train_0202,12590.666281628868,10645.962368375467,114.59623683754671,0.0,12705.262518466414,16.28,0.72,0.0,0.0,5.0
180,0,train_0204,12730.98458795777,10500.11964041189,100.01196404118892,0.0,12830.996551998958,16.5,0.5,0.0,0.0,5.0
181,0,train_0487,12517.053087091666,10439.828306905401,93.98283069054014,0.0,12611.035917782207,14.38,0.64,0.0,0.0,5.0
182,0,train_0169,12003.58903000996,10215.779230357224,71.57792303572242,0.0,12075.166953045682,17.0,0.62,0.0,0.0,5.0
183,0,train_0479,12992.219224960518,10695.90250353028,119.59025035302803,0.0,13111.809475313546,15.8,0.66,0.0,0.0,5.0
184,0,train_0489,11748.027936977462,10299.316869647866,79.9316869647866,0.0,11827.959623942248,18.22,0.74,0.0,0.0,5.0
185,0,train_0393,12436.097916928113,10428.601386481529,92.86013864815287,0.0,12528.958055576266,13.4,0.7,0.0,0.0,5.0
186,0,train_0446,12363.956335375355,10241.216577585988,74.12165775859886,0.0,12438.077993133953,16.46,0.64,0.0,0.0,5.0
187,0,train_0137,12351.995323182187,10260.925683467492,76.09256834674925,0.0,12428.087891528936,17.64,0.68,0.0,0.0,5.0
188,0,train_0337,12074.34247594904,10080.68072980395,58.06807298039494,0.0,12132.410548929436,16.04,0.66,0.0,0.0,5.0
189,0,train_0082,12615.800142071195,10838.673897035536,133.86738970355364,0.0,12749.667531774749,15.18,0.74,0.0,0.0,5.0
190,0,train_0034,12423.690145969384,10214.088894930297,71.40888949302972,0.0,12495.099035462414,16.7,0.64,0.0,0.0,5.0
191,0,train_0254,12524.33879607189,10523.592519981654,102.35925199816539,0.0,12626.698048070055,16.12,0.6,0.0,0.0,5.0
192,1,train_0176,12798.870641846665,10822.646056617858,132.26460566178577,0.0,12931.13524750845,15.54,0.66,0.0,0.0,5.0
193,1,train_0090,12331.853597510022,10395.101687655137,89.51016876551367,0.0,12421.363766275535,15.08,0.66,0.0,0.0,5.0
194,1,train_0315,12786.652745397527,10608.180167437065,110.81801674370655,0.0,12897.470762141233,17.12,0.64,0.0,0.0,5.0
195,1,train_0523,12599.600684229608,9769.23896076809,26.923896076809072,0.0,12626.524580306417,16.16,0.68,0.0,0.0,5.0
196,1,train_0149,12685.512878476698,10433.592125114475,93.35921251144755,0.0,12778.872090988147,17.66,0.72,0.0,0.0,5.0
197,1,train_0107,12621.257475157176,10531.688691009507,103.16886910095073,0.0,12724.426344258127,16.34,0.72,0.0,0.0,5.0
198,1,train_0520,12104.312240834028,9973.631256626928,47.3631256626928,0.0,12151.67536649672,15.62,0.62,0.0,0.0,5.0
199,1,train_0018,12498.629767417237,10219.567512892407,71.95675128924067,0.0,12570.586518706477,15.6,0.64,0.0,0.0,5.0
200,1,train_0352,12063.38039092431,9939.506498857843,43.95064988578434,0.0,12107.331040810095,17.02,0.64,0.0,0.0,5.0
201,1,train_0335,12676.715686127107,10669.335858555154,116.93358585551542,0.0,12793.649271982622,17.98,0.64,0.0,0.0,5.0
202,1,train_0280,12699.715047378299,10259.595671887306,75.95956718873059,0.0,12775.67461456703,17.4,0.62,0.0,0.0,5.0
203,1,train_0257,12614.262877289333,10308.267604681441,80.82676046814413,0.0,12695.089637757477,15.22,0.7,0.0,0.0,5.0
204,1,train_0016,12159.486324934362,10471.59213057902,97.15921305790198,0.0,12256.645537992263,16.56,0.72,0.0,0.0,5.0
205,1,train_0515,12171.294201966632,10525.594995387703,102.55949953877025,0.0,12273.853701505403,17.24,0.58,0.0,0.0,5.0
206,1,train_0040,12536.221136736001,10464.93560212904,96.49356021290406,0.0,12632.714696948906,17.86,0.7,0.0,0.0,5.0
207,1,train_0096,12497.326105448894,10468.163296964512,96.81632969645125,0.0,12594.142435145346,16.92,0.7,0.0,0.0,5.0
208,1,train_0528,12734.69003971656,9960.507070851556,46.050707085155594,0.0,12780.740746801715,15.38,0.7,0.0,0.0,5.0
