episode,update,scenario_id,electricity_cost,carbon_emissions_kg,carbon_trading_cost,carbon_trading_revenue,system_cost,mean_start_delay_slots,remote_subtask_fraction,fallback_actions,capacity_violations,carbon_lambda
446,21,train_0188,12617.681640625,10103.505859375,60.3505859375,0.0,12678.0322265625,15.74,0.62,0.0,0.0,5.0
447,21,train_0573,12119.158203125,9875.1396484375,37.51396484375,0.0,12156.67216796875,16.4,0.62,0.0,0.0,5.0
448,22,train_0312,12326.0859375,9840.556640625,34.0556640625,0.0,12360.1416015625,15.06,0.54,0.0,0.0,5.0
449,22,train_0171,13373.7578125,10237.5146484375,73.75146484375,0.0,13447.50927734375,17.36,0.78,0.0,0.0,5.0
450,22,train_0576,12591.7666015625,9974.412109375,47.4412109375,0.0,12639.2078125,14.46,0.72,0.0,0.0,5.0
451,22,train_0554,12393.650390625,10104.9873046875,60.498730468750004,0.0,12454.14912109375,15.06,0.74,0.0,0.0,5.0
452,22,train_0299,12773.380859375,9975.4892578125,47.548925781250006,0.0,12820.92978515625,15.76,0.68,0.0,0.0,5.0
453,22,train_0014,12655.470703125,10317.271484375,81.7271484375,0.0,12737.1978515625,16.34,0.68,0.0,0.0,5.0
454,22,train_0358,12610.2958984375,10077.310546875,57.731054687500006,0.0,12668.026953125,16.34,0.76,0.0,0.0,5.0
455,22,train_0333,12971.5400390625,10154.857421875,65.48574218750001,0.0,13037.02578125,16.32,0.76,0.0,0.0,5.0
456,22,train_0088,12725.224609375,10407.9755859375,90.79755859375001,0.0,12816.02216796875,14.94,0.78,0.0,0.0,5.0
457,22,train_0380,12070.50390625,10285.341796875,78.5341796875,0.0,12149.0380859375,16.52,0.76,0.0,0.0,5.0
458,22,train_0504,12663.0234375,10098.6201171875,59.862011718750004,0.0,12722.88544921875,15.86,0.6,0.0,0.0,5.0
459,22,train_0063,12839.0,10137.228515625,63.722851562500004,0.0,12902.7228515625,14.84,0.62,0.0,0.0,5.0
460,22,train_0433,12495.1875,9932.6689453125,43.26689453125,0.0,12538.45439453125,15.12,0.64,0.0,0.0,5.0
461,22,train_0084,12381.0361328125,9927.75,42.775000000000006,0.0,12423.8111328125,17.36,0.62,0.0,0.0,5.0
462,22,train_0449,12860.96875,9947.708984375,44.7708984375,0.0,12905.7396484375,17.92,0.72,0.0,0.0,5.0
463,22,train_0251,12671.0234375,9949.3505859375,44.93505859375,0.0,12715.95849609375,15.84,0.7,0.0,0.0,5.0
464,23,train_0003,12781.78515625,9573.224609375,7.322460937500001,0.0,12789.1076171875,16.7,0.76,0.0,0.0,5.0
465,23,train_0579,12790.2802734375,9767.84375,26.784375,0.0,12817.0646484375,17.46,0.84,0.0,0.0,5.0
466,23,train_0099,12434.6787109375,9641.0390625,14.103906250000001,0.0,12448.7826171875,16.14,0.8,0.0,0.0,5.0
467,23,train_0357,12243.7578125,9883.5185546875,38.35185546875,0.0,12282.10966796875,15.2,0.64,0.0,0.0,5.0
468,23,train_0108,12657.38671875,10011.4248046875,51.14248046875,0.0,12708.52919921875,17.68,0.62,0.0,0.0,5.0
469,23,train_0559,12795.701171875,10113.3984375,61.33984375,0.0,12857.041015625,18.6,0.66,0.0,0.0,5.0
470,23,train_0442,12729.611328125,10209.3134765625,70.93134765625,0.0,12800.54267578125,15.0,0.66,0.0,0.0,5.0
471,23,train_0482,12370.73828125,9568.580078125,6.8580078125,0.0,12377.5962890625,14.78,0.68,0.0,0.0,5.0
472,23,train_0259,13244.6787109375,10116.26171875,61.626171875000004,0.0,13306.3048828125,15.18,0.66,0.0,0.0,5.0
473,23,train_0280,12747.052734375,10226.033203125,72.6033203125,0.0,12819.6560546875,17.0,0.78,0.0,0.0,5.0
474,23,train_0380,12187.6962890625,10065.9140625,56.591406250000006,0.0,12244.2876953125,18.0,0.76,0.0,0.0,5.0
475,23,train_0470,12509.17578125,9825.7177734375,32.57177734375,0.0,12541.74755859375,15.96,0.86,0.0,0.0,5.0
476,23,train_0508,13172.22265625,9763.9423828125,26.39423828125,0.0,13198.61689453125,14.04,0.58,0.0,0.0,5.0
477,23,train_0010,12538.828125,10056.0419921875,55.604199218750004,0.0,12594.43232421875,16.48,0.8,0.0,0.0,5.0
478,23,train_0398,12207.75,10153.8037109375,65.38037109375,0.0,12273.13037109375,15.42,0.68,0.0,0.0,5.0
479,23,train_0065,12807.3798828125,10157.71875,65.77187500000001,0.0,12873.1517578125,13.66,0.72,0.0,0.0,5.0
480,24,train_0172,12399.60546875,10004.087890625,50.408789062500006,0.0,12450.0142578125,17.68,0.7,0.0,0.0,5.0
481,24,train_0497,12740.384765625,10047.619140625,54.761914062500004,0.0,12795.1466796875,15.9,0.74,0.0,0.0,5.0
482,24,train_0150,12783.26953125,10074.646484375,57.4646484375,0.0,12840.7341796875,18.28,0.84,0.0,0.0,5.0
483,24,train_0478,12848.46484375,10025.6171875,52.561718750000004,0.0,12901.0265625,15.02,0.7,0.0,0.0,5.0
484,24,train_0277,12975.125,9948.8671875,44.88671875,0.0,13020.01171875,16.4,0.7,0.0,0.0,5.0
485,24,train_0139,12437.5390625,10055.2451171875,55.524511718750006,0.0,12493.06357421875,14.62,0.76,0.0,0.0,5.0
486,24,train_0200,12900.318359375,9917.822265625,41.7822265625,0.0,12942.1005859375,15.42,0.76,0.0,0.0,5.0
487,24,train_0318,12496.248046875,9911.091796875,41.1091796875,0.0,12537.3572265625,19.5,0.72,0.0,0.0,5.0
488,24,train_0459,12649.8056640625,10032.9345703125,53.29345703125,0.0,12703.09912109375,17.36,0.84,0.0,0.0,5.0
489,24,train_0363,12668.8017578125,10180.7900390625,68.07900390625001,0.0,12736.88076171875,16.74,0.72,0.0,0.0,5.0
490,24,train_0559,12541.544921875,10160.615234375,66.0615234375,0.0,12607.6064453125,18.2,0.76,0.0,0.0,5.0
491,24,train_0520,12239.19921875,9543.314453125,4.3314453125000005,0.0,12243.5306640625,16.24,0.58,0.0,0.0,5.0
492,24,train_0452,12879.853515625,9524.224609375,2.4224609375000004,0.0,12882.2759765625,14.24,0.72,0.0,0.0,5.0
493,24,train_0361,13119.17578125,10066.833984375,56.6833984375,0.0,13175.8591796875,15.1,0.72,0.0,0.0,5.0
494,24,train_0173,13303.234375,10073.9599609375,57.39599609375,0.0,13360.63037109375,18.28,0.7,0.0,0.0,5.0
495,24,train_0247,13039.5634765625,9902.2216796875,40.22216796875,0.0,13079.78564453125,15.26,0.76,0.0,0.0,5.0
496,24,train_0071,13030.7431640625,9684.8916015625,18.48916015625,0.0,13049.23232421875,14.4,0.68,0.0,0.0,5.0
497,24,train_0224,12666.0263671875,10109.4072265625,60.94072265625,0.0,12726.96708984375,14.52,0.74,0.0,0.0,5.0
498,24,train_0555,12321.8095703125,10082.75390625,58.275390625,0.0,12380.0849609375,17.18,0.86,0.0,0.0,5.0
499,24,train_0255,12473.7626953125,9774.25390625,27.425390625000002,0.0,12501.1880859375,15.4,0.7,0.0,0.0,5.0
500,24,train_0068,12773.3896484375,10162.984375,66.2984375,0.0,12839.6880859375,15.86,0.66,0.0,0.0,5.0
501,24,train_0391,12900.849609375,9752.39453125,25.239453125,0.0,12926.0890625,15.0,0.68,0.0,0.0,5.0
502,24,train_0577,13461.41015625,10355.8056640625,85.58056640625,0.0,13546.99072265625,16.46,0.7,0.0,0.0,5.0
503,24,train_0520,12058.205078125,9950.310546875,45.0310546875,0.0,12103.2361328125,16.16,0.66,0.0,0.0,5.0
504,24,train_0164,12587.658203125,9669.345703125,16.9345703125,0.0,12604.5927734375,14.08,0.76,0.0,0.0,5.0
505,24,train_0272,12881.173828125,10079.5126953125,57.951269531250006,0.0,12939.12509765625,14.14,0.78,0.0,0.0,5.0
506,24,train_0318,12835.328125,9849.119140625,34.9119140625,0.0,12870.2400390625,18.44,0.78,0.0,0.0,5.0
507,24,train_0148,12785.31640625,9940.888671875,44.0888671875,0.0,12829.4052734375,18.56,0.58,0.0,0.0,5.0
508,24,train_0161,12872.935546875,9879.8203125,37.98203125,0.0,12910.917578125,15.54,0.7,0.0,0.0,5.0
509,24,train_0141,13105.162109375,9903.13671875,40.313671875000004,0.0,13145.47578125,15.68,0.84,0.0,0.0,5.0
510,24,train_0596,12278.6416015625,10108.626953125,60.8626953125,0.0,12339.504296875,15.84,0.66,0.0,0.0,5.0
511,24,train_0447,12502.759765625,9984.685546875,48.4685546875,0.0,12551.2283203125,15.86,0.6,0.0,0.0,5.0
512,25,train_0504,12706.513671875,10033.4482421875,53.344824218750006,0.0,12759.85849609375,15.12,0.44,0.0,0.0,5.0
513,25,train_0489,12398.25390625,9712.375,21.2375,0.0,12419.49140625,17.54,0.64,0.0,0.0,5.0
514,25,train_0575,13185.494140625,10067.603515625,56.760351562500006,0.0,13242.2544921875,17.7,0.7,0.0,0.0,5.0
515,25,train_0063,12878.994140625,9928.40234375,42.840234375,0.0,12921.834375,15.5,0.76,0.0,0.0,5.0
516,25,train_0528,12942.0390625,10057.66015625,55.766015625,0.0,12997.805078125,14.78,0.7,0.0,0.0,5.0
517,25,train_0039,12975.5078125,10053.431640625,55.3431640625,0.0,13030.8509765625,16.36,0.62,0.0,0.0,5.0
518,25,train_0285,12475.2685546875,9941.677734375,44.1677734375,0.0,12519.436328125,14.78,0.66,0.0,0.0,5.0
519,25,train_0356,12842.3193359375,10321.552734375,82.1552734375,0.0,12924.474609375,15.9,0.64,0.0,0.0,5.0
520,25,train_0214,12222.849609375,9879.79296875,37.979296875,0.0,12260.82890625,14.44,0.66,0.0,0.0,5.0
521,25,train_0087,13145.728515625,9847.7255859375,34.77255859375,0.0,13180.50107421875,15.94,0.84,0.0,0.0,5.0
522,25,train_0115,13117.9892578125,10357.140625,85.71406250000001,0.0,13203.7033203125,16.84,0.54,0.0,0.0,5.0
523,25,train_0494,12636.6923828125,9782.361328125,28.236132812500003,0.0,12664.928515625,16.64,0.72,0.0,0.0,5.0
524,25,train_0191,13122.484375,10146.8896484375,64.68896484375,0.0,13187.17333984375,16.3,0.7,0.0,0.0,5.0
525,25,train_0186,12773.880859375,10047.001953125,54.7001953125,0.0,12828.5810546875,14.04,0.66,0.0,0.0,5.0
526,25,train_0554,12517.6943359375,10068.6025390625,56.86025390625,0.0,12574.55458984375,13.12,0.6,0.0,0.0,5.0
527,25,train_0086,12065.6357421875,9938.935546875,43.8935546875,0.0,12109.529296875,16.24,0.8,0.0,0.0,5.0
528,26,train_0549,13104.75390625,9777.3154296875,27.731542968750002,0.0,13132.48544921875,16.42,0.52,0.0,0.0,5.0
529,26,train_0552,12870.875,9664.92578125,16.492578125,0.0,12887.367578125,15.34,0.74,0.0,0.0,5.0
530,26,train_0359,12965.89453125,10063.9609375,56.396093750000006,0.0,13022.290625,15.36,0.5,0.0,0.0,5.0
531,26,train_0099,12205.537109375,9803.794921875,30.379492187500002,0.0,12235.9166015625,18.14,0.78,0.0,0.0,5.0
532,26,train_0093,12378.8193359375,9807.3955078125,30.739550781250003,0.0,12409.55888671875,19.0,0.7,0.0,0.0,5.0
533,26,train_0170,12492.017578125,9563.7265625,6.37265625,0.0,12498.390234375,18.64,0.7,0.0,0.0,5.0
534,26,train_0346,13173.013671875,10043.177734375,54.3177734375,0.0,13227.3314453125,15.36,0.62,0.0,0.0,5.0
535,26,train_0092,12901.0224609375,10216.6171875,71.66171875,0.0,12972.6841796875,16.46,0.64,0.0,0.0,5.0
536,26,train_0273,12896.6865234375,10100.1689453125,60.01689453125,0.0,12956.70341796875,17.2,0.78,0.0,0.0,5.0
537,26,train_0069,12634.525390625,10008.2666015625,50.82666015625,0.0,12685.35205078125,17.5,0.42,0.0,0.0,5.0
538,26,train_0324,12653.109375,9757.017578125,25.701757812500002,0.0,12678.8111328125,14.2,0.7,0.0,0.0,5.0
539,26,train_0012,13183.5888671875,9999.7509765625,49.97509765625,0.0,13233.56396484375,14.74,0.78,0.0,0.0,5.0
540,26,train_0425,13584.32421875,9869.763671875,36.9763671875,0.0,13621.3005859375,15.08,0.7,0.0,0.0,5.0
541,26,train_0033,12907.62109375,10262.9931640625,76.29931640625,0.0,12983.92041015625,15.32,0.52,0.0,0.0,5.0
542,26,train_0116,12946.0146484375,9570.08203125,7.0082031250000005,0.0,12953.0228515625,16.38,0.62,0.0,0.0,5.0
543,26,train_0104,12579.029296875,9867.9765625,36.79765625,0.0,12615.826953125,17.74,0.72,0.0,0.0,5.0
544,27,train_0498,12879.49609375,10020.865234375,52.086523437500006,0.0,12931.5826171875,14.36,0.64,0.0,0.0,5.0
545,27,train_0032,12866.248046875,10241.412109375,74.1412109375,0.0,12940.3892578125,17.24,0.76,0.0,0.0,5.0
546,27,train_0257,12840.458984375,10103.11328125,60.311328125,0.0,12900.7703125,15.56,0.68,0.0,0.0,5.0
547,27,train_0354,12295.4765625,9713.568359375,21.3568359375,0.0,12316.8333984375,15.24,0.7,0.0,0.0,5.0
548,27,train_0309,12806.0791015625,9935.400390625,43.5400390625,0.0,12849.619140625,14.3,0.72,0.0,0.0,5.0
549,27,train_0408,11900.521484375,10240.439453125,74.0439453125,0.0,11974.5654296875,14.86,0.66,0.0,0.0,5.0
550,27,train_0481,12995.2421875,9480.908203125,-1.9091796875,1.9091796875,12993.3330078125,16.48,0.78,0.0,0.0,5.0
551,27,train_0236,12882.365234375,9758.98046875,25.898046875000002,0.0,12908.26328125,19.5,0.6,0.0,0.0,5.0
552,27,train_0496,13024.171875,9583.515625,8.3515625,0.0,13032.5234375,16.2,0.62,0.0,0.0,5.0
553,27,train_0190,13376.169921875,10211.458984375,71.14589843750001,0.0,13447.3158203125,16.64,0.74,0.0,0.0,5.0
554,27,train_0590,13093.71875,9647.7861328125,14.778613281250001,0.0,13108.49736328125,19.3,0.68,0.0,0.0,5.0
555,27,train_0302,13013.982421875,10039.28515625,53.928515625,0.0,13067.9109375,13.78,0.62,0.0,0.0,5.0
556,27,train_0441,12861.013671875,10050.14453125,55.014453125,0.0,12916.028125,15.76,0.74,0.0,0.0,5.0
557,27,train_0525,12417.5625,9908.205078125,40.820507812500004,0.0,12458.3830078125,14.86,0.66,0.0,0.0,5.0
558,27,train_0475,12462.203125,9589.9140625,8.99140625,0.0,12471.19453125,15.92,0.76,0.0,0.0,5.0
559,27,train_0510,13328.6103515625,9911.3583984375,41.135839843750006,0.0,13369.74619140625,14.74,0.72,0.0,0.0,5.0
560,28,train_0321,12909.3583984375,9794.83203125,29.483203125000003,0.0,12938.8416015625,16.04,0.72,0.0,0.0,5.0
561,28,train_0026,12123.361328125,9740.6240234375,24.06240234375,0.0,12147.42373046875,15.08,0.76,0.0,0.0,5.0
562,28,train_0295,12732.25,9703.4521484375,20.34521484375,0.0,12752.59521484375,17.28,0.64,0.0,0.0,5.0
563,28,train_0108,12946.919921875,9833.109375,33.3109375,0.0,12980.230859375,19.56,0.7,0.0,0.0,5.0
564,28,train_0533,12212.345703125,9891.904296875,39.1904296875,0.0,12251.5361328125,16.18,0.52,0.0,0.0,5.0
565,28,train_0142,13376.4052734375,9891.94140625,39.194140625,0.0,13415.5994140625,15.68,0.68,0.0,0.0,5.0
566,28,train_0136,12910.083984375,9764.578125,26.457812500000003,0.0,12936.541796875,16.88,0.7,0.0,0.0,5.0
567,28,train_0149,13052.4775390625,9934.2001953125,43.420019531250006,0.0,13095.89755859375,17.28,0.74,0.0,0.0,5.0
568,28,train_0385,12601.251953125,10557.701171875,105.7701171875,0.0,12707.0220703125,17.04,0.66,0.0,0.0,5.0
569,28,train_0342,12529.068359375,10057.845703125,55.7845703125,0.0,12584.8529296875,18.22,0.68,0.0,0.0,5.0
570,28,train_0569,12565.7666015625,9731.28515625,23.128515625000002,0.0,12588.8951171875,16.32,0.72,0.0,0.0,5.0
571,28,train_0249,12857.337890625,10194.373046875,69.4373046875,0.0,12926.7751953125,16.1,0.66,0.0,0.0,5.0
572,28,train_0169,12194.341796875,9767.330078125,26.733007812500002,0.0,12221.0748046875,17.32,0.68,0.0,0.0,5.0
573,28,train_0029,12649.345703125,9675.2294921875,17.52294921875,0.0,12666.86865234375,16.38,0.8,0.0,0.0,5.0
574,28,train_0004,12804.55078125,9838.4892578125,33.84892578125,0.0,12838.39970703125,16.3,0.7,0.0,0.0,5.0
575,28,train_0224,12803.21484375,9918.576171875,41.857617187500004,0.0,12845.0724609375,14.36,0.68,0.0,0.0,5.0
576,28,train_0555,12797.6552734375,9658.5625,15.856250000000001,0.0,12813.5115234375,17.84,0.72,0.0,0.0,5.0
577,28,train_0314,12717.6181640625,9670.1806640625,17.01806640625,0.0,12734.63623046875,16.22,0.58,0.0,0.0,5.0
578,28,train_0536,12877.009765625,9788.2890625,28.828906250000003,0.0,12905.838671875,15.42,0.76,0.0,0.0,5.0
579,28,train_0061,12426.3671875,10036.142578125,53.6142578125,0.0,12479.9814453125,14.32,0.6,0.0,0.0,5.0
580,28,train_0055,12941.87109375,9917.560546875,41.756054687500004,0.0,12983.6271484375,13.1,0.74,0.0,0.0,5.0
581,28,train_0500,12374.2451171875,9817.189453125,31.7189453125,0.0,12405.9640625,15.2,0.68,0.0,0.0,5.0
582,28,train_0064,12601.892578125,10328.33203125,82.83320312500001,0.0,12684.72578125,15.78,0.7,0.0,0.0,5.0
583,28,train_0031,12439.177734375,10054.8310546875,55.483105468750004,0.0,12494.66083984375,17.2,0.64,0.0,0.0,5.0
584,28,train_0242,13244.27734375,9799.408203125,29.9408203125,0.0,13274.2181640625,14.82,0.64,0.0,0.0,5.0
585,28,train_0554,12502.673828125,9907.779296875,40.777929687500006,0.0,12543.4517578125,14.54,0.64,0.0,0.0,5.0
586,28,train_0413,13375.0244140625,10243.6826171875,74.36826171875,0.0,13449.39267578125,14.88,0.74,0.0,0.0,5.0
587,28,train_0059,12901.3203125,9738.736328125,23.873632812500002,0.0,12925.1939453125,14.56,0.7,0.0,0.0,5.0
588,28,train_0502,12824.671875,10129.1552734375,62.91552734375,0.0,12887.58740234375,14.8,0.7,0.0,0.0,5.0
589,28,train_0506,12353.513671875,9602.71875,10.271875000000001,0.0,12363.785546875,14.68,0.58,0.0,0.0,5.0
590,28,train_0480,12949.6982421875,10161.5029296875,66.15029296875001,0.0,13015.84853515625,14.24,0.62,0.0,0.0,5.0
591,28,train_0541,12871.5927734375,9811.400390625,31.1400390625,0.0,12902.7328125,17.68,0.66,0.0,0.0,5.0
592,29,train_0143,12897.837890625,10109.884765625,60.988476562500004,0.0,12958.8263671875,15.9,0.56,0.0,0.0,5.0
593,29,train_0587,12756.353515625,9864.9296875,36.49296875,0.0,12792.846484375,17.0,0.74,0.0,0.0,5.0
594,29,train_0192,13104.419921875,9994.609375,49.4609375,0.0,13153.880859375,15.78,0.72,0.0,0.0,5.0
595,29,train_0481,12750.794921875,9791.11328125,29.111328125,0.0,12779.90625,15.22,0.74,0.0,0.0,5.0
596,29,train_0347,12335.0615234375,10487.765625,98.77656250000001,0.0,12433.8380859375,17.42,0.78,0.0,0.0,5.0
597,29,train_0467,13070.8203125,10650.5595703125,115.05595703125,0.0,13185.87626953125,16.22,0.58,0.0,0.0,5.0
598,29,train_0376,12158.2294921875,10024.3642578125,52.43642578125,0.0,12210.66591796875,15.92,0.68,0.0,0.0,5.0
599,29,train_0385,12723.96484375,10485.99609375,98.599609375,0.0,12822.564453125,15.42,0.82,0.0,0.0,5.0
600,29,train_0369,12655.767578125,9802.0654296875,30.20654296875,0.0,12685.97412109375,14.1,0.72,0.0,0.0,5.0
601,29,train_0467,13531.314453125,10397.4609375,89.74609375,0.0,13621.060546875,15.96,0.56,0.0,0.0,5.0
602,29,train_0443,13546.828125,10122.1845703125,62.218457031250004,0.0,13609.04658203125,17.68,0.54,0.0,0.0,5.0
603,29,train_0080,12928.8359375,10097.412109375,59.7412109375,0.0,12988.5771484375,14.62,0.62,0.0,0.0,5.0
604,29,train_0495,12900.6484375,9897.662109375,39.766210937500006,0.0,12940.4146484375,17.82,0.7,0.0,0.0,5.0
605,29,train_0321,12640.1328125,10162.12109375,66.212109375,0.0,12706.344921875,17.32,0.7,0.0,0.0,5.0
606,29,train_0193,12658.77734375,10238.974609375,73.8974609375,0.0,12732.6748046875,14.42,0.66,0.0,0.0,5.0
607,29,train_0308,12902.2646484375,9559.654296875,5.9654296875,0.0,12908.230078125,15.64,0.86,0.0,0.0,5.0
