episode,update,scenario_id,electricity_cost,carbon_emissions_kg,carbon_trading_cost,carbon_trading_revenue,system_cost,mean_start_delay_slots,remote_subtask_fraction,fallback_actions,capacity_violations,carbon_lambda
222,10,train_0473,12739.1884765625,9838.7978515625,33.87978515625,0.0,12773.06826171875,17.92,0.64,0.0,0.0,5.0
223,10,train_0545,12363.0556640625,9981.484375,48.1484375,0.0,12411.2041015625,18.52,0.6,0.0,0.0,5.0
224,11,train_0599,12463.0751953125,9813.2255859375,31.322558593750003,0.0,12494.39775390625,18.18,0.58,0.0,0.0,5.0
225,11,train_0090,12795.052734375,9885.279296875,38.527929687500006,0.0,12833.5806640625,13.08,0.6,0.0,0.0,5.0
226,11,train_0247,12914.0546875,10016.75,51.675000000000004,0.0,12965.7296875,15.92,0.66,0.0,0.0,5.0
227,11,train_0560,13011.080078125,9864.708984375,36.470898437500004,0.0,13047.5509765625,17.92,0.58,0.0,0.0,5.0
228,11,train_0184,12798.8623046875,9874.986328125,37.4986328125,0.0,12836.3609375,15.56,0.7,0.0,0.0,5.0
229,11,train_0003,12540.6572265625,9860.11328125,36.011328125,0.0,12576.6685546875,15.66,0.72,0.0,0.0,5.0
230,11,train_0345,13045.19140625,9808.013671875,30.801367187500002,0.0,13075.9927734375,15.42,0.68,0.0,0.0,5.0
231,11,train_0451,13135.96484375,10447.0048828125,94.70048828125,0.0,13230.66533203125,16.88,0.66,0.0,0.0,5.0
232,11,train_0445,12947.09765625,10219.2685546875,71.92685546875,0.0,13019.02451171875,18.78,0.64,0.0,0.0,5.0
233,11,train_0486,12823.07421875,10142.2958984375,64.22958984375,0.0,12887.30380859375,14.92,0.62,0.0,0.0,5.0
234,11,train_0386,13102.23828125,9789.759765625,28.9759765625,0.0,13131.2142578125,15.0,0.66,0.0,0.0,5.0
235,11,train_0082,13139.5537109375,10051.990234375,55.1990234375,0.0,13194.752734375,16.44,0.7,0.0,0.0,5.0
236,11,train_0508,12900.84375,9871.017578125,37.101757812500004,0.0,12937.9455078125,15.06,0.58,0.0,0.0,5.0
237,11,train_0251,12736.359375,10085.7978515625,58.579785156250004,0.0,12794.93916015625,15.36,0.76,0.0,0.0,5.0
238,11,train_0508,12993.279296875,10005.2626953125,50.52626953125,0.0,13043.80556640625,15.04,0.46,0.0,0.0,5.0
239,11,train_0489,12472.251953125,9684.3603515625,18.43603515625,0.0,12490.68798828125,16.82,0.48,0.0,0.0,5.0
240,12,train_0582,13081.1416015625,10009.115234375,50.9115234375,0.0,13132.053125,15.88,0.62,0.0,0.0,5.0
241,12,train_0008,12616.486328125,10106.552734375,60.6552734375,0.0,12677.1416015625,13.88,0.52,0.0,0.0,5.0
242,12,train_0519,12701.95703125,10470.193359375,97.0193359375,0.0,12798.9763671875,16.8,0.76,0.0,0.0,5.0
243,12,train_0377,12729.3818359375,9729.623046875,22.9623046875,0.0,12752.344140625,16.68,0.7,0.0,0.0,5.0
244,12,train_0291,13450.1279296875,9783.91015625,28.391015625,0.0,13478.5189453125,15.26,0.54,0.0,0.0,5.0
245,12,train_0475,12566.5234375,9662.12109375,16.212109375,0.0,12582.735546875,15.72,0.7,0.0,0.0,5.0
246,12,train_0571,12564.11328125,10163.7275390625,66.37275390625,0.0,12630.48603515625,15.02,0.78,0.0,0.0,5.0
247,12,train_0307,12843.46484375,9746.921875,24.692187500000003,0.0,12868.15703125,17.1,0.8,0.0,0.0,5.0
248,12,train_0052,13082.8837890625,10188.8203125,68.88203125,0.0,13151.7658203125,14.92,0.64,0.0,0.0,5.0
249,12,train_0435,12483.578125,9933.6171875,43.36171875,0.0,12526.93984375,15.94,0.68,0.0,0.0,5.0
250,12,train_0138,12776.732421875,9964.599609375,46.4599609375,0.0,12823.1923828125,17.62,0.58,0.0,0.0,5.0
251,12,train_0135,12625.275390625,10111.3984375,61.139843750000004,0.0,12686.415234375,17.2,0.64,0.0,0.0,5.0
252,12,train_0115,12785.185546875,10145.060546875,64.5060546875,0.0,12849.6916015625,15.32,0.7,0.0,0.0,5.0
253,12,train_0119,12574.158203125,9790.80859375,29.080859375000003,0.0,12603.2390625,17.2,0.62,0.0,0.0,5.0
254,12,train_0545,12673.544921875,9956.25390625,45.625390625,0.0,12719.1703125,18.12,0.68,0.0,0.0,5.0
255,12,train_0217,12739.548828125,10106.068359375,60.6068359375,0.0,12800.1556640625,17.16,0.6,0.0,0.0,5.0
256,13,train_0063,12960.54296875,10057.0234375,55.702343750000004,0.0,13016.2453125,15.14,0.48,0.0,0.0,5.0
257,13,train_0107,12730.5126953125,10151.4052734375,65.14052734375001,0.0,12795.65322265625,15.16,0.64,0.0,0.0,5.0
258,13,train_0236,12867.39453125,9685.4794921875,18.547949218750002,0.0,12885.94248046875,19.18,0.5,0.0,0.0,5.0
259,13,train_0207,12265.98046875,10038.908203125,53.890820312500004,0.0,12319.8712890625,15.76,0.64,0.0,0.0,5.0
260,13,train_0186,12897.767578125,10076.560546875,57.6560546875,0.0,12955.4236328125,14.22,0.74,0.0,0.0,5.0
261,13,train_0568,13285.404296875,10215.0966796875,71.50966796875001,0.0,13356.91396484375,16.62,0.66,0.0,0.0,5.0
262,13,train_0519,13039.0546875,10039.2744140625,53.927441406250004,0.0,13092.98212890625,15.6,0.54,0.0,0.0,5.0
263,13,train_0343,13447.388671875,10560.4697265625,106.04697265625,0.0,13553.43564453125,17.04,0.64,0.0,0.0,5.0
264,13,train_0591,12978.669921875,9982.599609375,48.259960937500004,0.0,13026.9298828125,18.16,0.64,0.0,0.0,5.0
265,13,train_0204,12954.37109375,10409.80078125,90.980078125,0.0,13045.351171875,16.1,0.78,0.0,0.0,5.0
266,13,train_0082,13305.7353515625,9787.25,28.725,0.0,13334.4603515625,16.96,0.74,0.0,0.0,5.0
267,13,train_0162,12094.994140625,9783.2333984375,28.323339843750002,0.0,12123.31748046875,16.48,0.7,0.0,0.0,5.0
268,13,train_0053,12942.3046875,9788.4814453125,28.84814453125,0.0,12971.15283203125,17.58,0.56,0.0,0.0,5.0
269,13,train_0571,12735.69140625,9928.583984375,42.8583984375,0.0,12778.5498046875,15.18,0.66,0.0,0.0,5.0
270,13,train_0131,13462.05859375,9941.58203125,44.158203125,0.0,13506.216796875,17.72,0.6,0.0,0.0,5.0
271,13,train_0266,13069.8037109375,10061.24609375,56.124609375000006,0.0,13125.9283203125,15.56,0.68,0.0,0.0,5.0
272,14,train_0121,12376.775390625,10098.8427734375,59.88427734375,0.0,12436.65966796875,15.54,0.64,0.0,0.0,5.0
273,14,train_0588,12724.3466796875,9894.546875,39.454687500000006,0.0,12763.8013671875,16.46,0.58,0.0,0.0,5.0
274,14,train_0094,12414.80078125,9427.041015625,-7.2958984375,7.2958984375,12407.5048828125,16.6,0.62,0.0,0.0,5.0
275,14,train_0309,12706.03515625,10226.5068359375,72.65068359375,0.0,12778.68583984375,13.9,0.62,0.0,0.0,5.0
276,14,train_0570,12312.576171875,9955.8310546875,45.583105468750006,0.0,12358.15927734375,14.36,0.7,0.0,0.0,5.0
277,14,train_0312,12572.41015625,9935.5947265625,43.55947265625,0.0,12615.96962890625,16.54,0.62,0.0,0.0,5.0
278,14,train_0539,12500.3125,9853.9697265625,35.39697265625,0.0,12535.70947265625,13.58,0.58,0.0,0.0,5.0
279,14,train_0537,12440.140625,9890.9150390625,39.091503906250004,0.0,12479.23212890625,16.02,0.7,0.0,0.0,5.0
280,14,train_0460,12913.5126953125,9793.873046875,29.387304687500002,0.0,12942.9,15.34,0.58,0.0,0.0,5.0
281,14,train_0445,13213.279296875,10284.8955078125,78.48955078125,0.0,13291.76884765625,18.6,0.72,0.0,0.0,5.0
282,14,train_0345,12557.955078125,10066.73046875,56.673046875000004,0.0,12614.628125,15.76,0.58,0.0,0.0,5.0
283,14,train_0348,12595.1328125,10390.73828125,89.073828125,0.0,12684.206640625,15.92,0.78,0.0,0.0,5.0
284,14,train_0498,12826.427734375,9998.7109375,49.87109375,0.0,12876.298828125,15.0,0.48,0.0,0.0,5.0
285,14,train_0255,12235.2568359375,9825.7890625,32.57890625,0.0,12267.8357421875,15.52,0.68,0.0,0.0,5.0
286,14,train_0567,13569.3359375,10524.267578125,102.4267578125,0.0,13671.7626953125,16.82,0.56,0.0,0.0,5.0
287,14,train_0526,13040.349609375,9683.849609375,18.3849609375,0.0,13058.7345703125,16.62,0.68,0.0,0.0,5.0
288,14,train_0224,12749.1669921875,9856.119140625,35.6119140625,0.0,12784.77890625,13.64,0.5,0.0,0.0,5.0
289,14,train_0246,12584.19140625,10067.3203125,56.732031250000006,0.0,12640.9234375,14.42,0.64,0.0,0.0,5.0
290,14,train_0428,13146.4462890625,9975.1455078125,47.51455078125,0.0,13193.96083984375,17.04,0.58,0.0,0.0,5.0
291,14,train_0553,11912.974609375,9741.9765625,24.19765625,0.0,11937.172265625,14.66,0.62,0.0,0.0,5.0
292,14,train_0057,12502.1640625,9520.9716796875,2.09716796875,0.0,12504.26123046875,14.8,0.58,0.0,0.0,5.0
293,14,train_0041,12834.45703125,9616.9755859375,11.697558593750001,0.0,12846.15458984375,14.8,0.74,0.0,0.0,5.0
294,14,train_0148,12756.4736328125,9894.361328125,39.436132812500006,0.0,12795.909765625,18.48,0.62,0.0,0.0,5.0
295,14,train_0257,12605.7431640625,10092.61328125,59.261328125000006,0.0,12665.0044921875,16.3,0.68,0.0,0.0,5.0
296,14,train_0097,12567.55078125,9854.59375,35.459375,0.0,12603.01015625,17.9,0.64,0.0,0.0,5.0
297,14,train_0311,12429.9873046875,10182.19921875,68.219921875,0.0,12498.2072265625,17.48,0.68,0.0,0.0,5.0
298,14,train_0324,12743.685546875,9751.4931640625,25.14931640625,0.0,12768.83486328125,14.82,0.66,0.0,0.0,5.0
299,14,train_0570,12485.99609375,9835.60546875,33.560546875,0.0,12519.556640625,14.72,0.74,0.0,0.0,5.0
300,14,train_0447,12718.2001953125,9863.849609375,36.384960937500004,0.0,12754.58515625,15.5,0.64,0.0,0.0,5.0
301,14,train_0150,12804.2841796875,9716.9609375,21.696093750000003,0.0,12825.9802734375,17.88,0.46,0.0,0.0,5.0
302,14,train_0471,12905.7041015625,9810.8095703125,31.08095703125,0.0,12936.78505859375,15.76,0.58,0.0,0.0,5.0
303,14,train_0483,13213.228515625,10061.1572265625,56.11572265625,0.0,13269.34423828125,15.94,0.48,0.0,0.0,5.0
304,15,train_0407,12789.990234375,9994.978515625,49.4978515625,0.0,12839.4880859375,15.74,0.7,0.0,0.0,5.0
305,15,train_0405,12414.2265625,10375.2978515625,87.52978515625,0.0,12501.75634765625,16.02,0.66,0.0,0.0,5.0
306,15,train_0186,12722.6953125,10088.0,58.800000000000004,0.0,12781.4953125,14.56,0.68,0.0,0.0,5.0
307,15,train_0430,12493.93359375,9954.390625,45.439062500000006,0.0,12539.37265625,15.4,0.66,0.0,0.0,5.0
308,15,train_0080,12721.9375,10274.521484375,77.4521484375,0.0,12799.3896484375,13.8,0.6,0.0,0.0,5.0
309,15,train_0377,12254.8291015625,10262.732421875,76.2732421875,0.0,12331.10234375,15.18,0.7,0.0,0.0,5.0
310,15,train_0552,12771.2109375,9915.34375,41.534375000000004,0.0,12812.7453125,14.78,0.66,0.0,0.0,5.0
311,15,train_0582,12864.8974609375,10103.2412109375,60.32412109375,0.0,12925.22158203125,16.38,0.62,0.0,0.0,5.0
312,15,train_0178,12676.212890625,9659.9560546875,15.99560546875,0.0,12692.20849609375,15.58,0.64,0.0,0.0,5.0
313,15,train_0199,13163.6103515625,10015.908203125,51.5908203125,0.0,13215.201171875,16.64,0.8,0.0,0.0,5.0
314,15,train_0371,12373.623046875,10064.708984375,56.470898437500004,0.0,12430.0939453125,15.56,0.66,0.0,0.0,5.0
315,15,train_0238,12725.556640625,9655.9404296875,15.594042968750001,0.0,12741.15068359375,16.62,0.68,0.0,0.0,5.0
316,15,train_0438,12561.73828125,9921.5947265625,42.15947265625,0.0,12603.89775390625,14.72,0.54,0.0,0.0,5.0
317,15,train_0121,12628.701171875,9876.611328125,37.6611328125,0.0,12666.3623046875,15.44,0.72,0.0,0.0,5.0
318,15,train_0101,12925.671875,9772.302734375,27.230273437500003,0.0,12952.9021484375,16.82,0.62,0.0,0.0,5.0
319,15,train_0030,12521.6240234375,10084.896484375,58.4896484375,0.0,12580.113671875,16.8,0.68,0.0,0.0,5.0
320,16,train_0281,13364.33203125,9794.2880859375,29.428808593750002,0.0,13393.76083984375,15.84,0.52,0.0,0.0,5.0
321,16,train_0127,12777.77734375,10127.888671875,62.7888671875,0.0,12840.5662109375,14.8,0.5,0.0,0.0,5.0
322,16,train_0179,12428.5546875,9710.666015625,21.0666015625,0.0,12449.6212890625,14.72,0.62,0.0,0.0,5.0
323,16,train_0549,12692.25,9968.171875,46.8171875,0.0,12739.0671875,14.04,0.62,0.0,0.0,5.0
324,16,train_0488,12592.4384765625,10204.189453125,70.4189453125,0.0,12662.857421875,14.86,0.66,0.0,0.0,5.0
325,16,train_0504,12760.78125,9914.11328125,41.411328125000004,0.0,12802.192578125,15.38,0.52,0.0,0.0,5.0
326,16,train_0355,12823.6171875,9934.4423828125,43.44423828125,0.0,12867.06142578125,16.84,0.7,0.0,0.0,5.0
327,16,train_0067,12194.908203125,9896.2275390625,39.622753906250004,0.0,12234.53095703125,16.7,0.74,0.0,0.0,5.0
328,16,train_0448,12724.96484375,9793.708984375,29.370898437500003,0.0,12754.3357421875,15.66,0.68,0.0,0.0,5.0
329,16,train_0362,12294.7421875,10054.5693359375,55.45693359375,0.0,12350.19912109375,15.46,0.68,0.0,0.0,5.0
330,16,train_0545,12723.19140625,9707.3271484375,20.732714843750003,0.0,12743.92412109375,20.2,0.7,0.0,0.0,5.0
331,16,train_0287,12592.689453125,10314.5771484375,81.45771484375001,0.0,12674.14716796875,16.78,0.64,0.0,0.0,5.0
332,16,train_0103,12226.08203125,9841.908203125,34.1908203125,0.0,12260.2728515625,16.22,0.76,0.0,0.0,5.0
333,16,train_0356,13052.244140625,9991.921875,49.1921875,0.0,13101.436328125,15.68,0.56,0.0,0.0,5.0
334,16,train_0273,12699.005859375,10216.439453125,71.64394531250001,0.0,12770.6498046875,17.12,0.62,0.0,0.0,5.0
335,16,train_0395,12458.33984375,9799.6015625,29.96015625,0.0,12488.3,14.44,0.7,0.0,0.0,5.0
336,17,train_0225,12874.8388671875,9875.498046875,37.5498046875,0.0,12912.388671875,17.52,0.64,0.0,0.0,5.0
337,17,train_0183,12761.626953125,10049.3681640625,54.93681640625,0.0,12816.56376953125,14.42,0.74,0.0,0.0,5.0
338,17,train_0075,12926.2080078125,10012.236328125,51.2236328125,0.0,12977.431640625,17.82,0.6,0.0,0.0,5.0
339,17,train_0576,12438.2666015625,9893.2294921875,39.322949218750004,0.0,12477.58955078125,15.06,0.48,0.0,0.0,5.0
340,17,train_0453,12898.283203125,9787.439453125,28.743945312500003,0.0,12927.0271484375,16.52,0.56,0.0,0.0,5.0
341,17,train_0279,13044.25,9585.96484375,8.596484375000001,0.0,13052.846484375,15.24,0.54,0.0,0.0,5.0
342,17,train_0140,12762.5205078125,10324.61328125,82.46132812500001,0.0,12844.9818359375,15.08,0.46,0.0,0.0,5.0
343,17,train_0376,12636.73046875,9923.17578125,42.317578125000004,0.0,12679.048046875,15.68,0.46,0.0,0.0,5.0
344,17,train_0247,13326.701171875,9917.740234375,41.774023437500006,0.0,13368.4751953125,15.16,0.74,0.0,0.0,5.0
345,17,train_0381,12209.875,10105.8681640625,60.58681640625,0.0,12270.46181640625,15.1,0.56,0.0,0.0,5.0
346,17,train_0054,12518.697265625,10127.7060546875,62.770605468750006,0.0,12581.46787109375,15.84,0.62,0.0,0.0,5.0
347,17,train_0110,12657.7109375,9986.8369140625,48.683691406250006,0.0,12706.39462890625,17.9,0.62,0.0,0.0,5.0
348,17,train_0440,13227.6640625,9888.916015625,38.8916015625,0.0,13266.5556640625,15.78,0.52,0.0,0.0,5.0
349,17,train_0037,13301.814453125,10447.658203125,94.76582031250001,0.0,13396.5802734375,17.6,0.76,0.0,0.0,5.0
350,17,train_0406,12793.826171875,9683.658203125,18.365820312500002,0.0,12812.1919921875,17.08,0.58,0.0,0.0,5.0
351,17,train_0246,12858.78515625,9666.763671875,16.676367187500002,0.0,12875.4615234375,15.72,0.58,0.0,0.0,5.0
352,17,train_0001,12371.5185546875,10251.154296875,75.1154296875,0.0,12446.633984375,14.2,0.6,0.0,0.0,5.0
353,17,train_0458,12832.046875,10511.5615234375,101.15615234375001,0.0,12933.20302734375,14.84,0.6,0.0,0.0,5.0
354,17,train_0419,12846.86328125,9848.857421875,34.8857421875,0.0,12881.7490234375,16.08,0.58,0.0,0.0,5.0
355,17,train_0489,12215.45703125,9970.1572265625,47.015722656250006,0.0,12262.47275390625,17.5,0.6,0.0,0.0,5.0
356,17,train_0537,12286.5009765625,10095.6982421875,59.56982421875,0.0,12346.07080078125,17.94,0.6,0.0,0.0,5.0
357,17,train_0437,11618.3740234375,9402.7890625,-9.721093750000001,9.721093750000001,11608.6529296875,15.36,0.72,0.0,0.0,5.0
358,17,train_0504,12619.3193359375,10081.0537109375,58.10537109375,0.0,12677.42470703125,15.54,0.56,0.0,0.0,5.0
359,17,train_0067,12405.216796875,9638.599609375,13.8599609375,0.0,12419.0767578125,17.98,0.7,0.0,0.0,5.0
360,17,train_0551,12284.3505859375,9869.34765625,36.934765625000004,0.0,12321.2853515625,15.96,0.56,0.0,0.0,5.0
361,17,train_0548,12714.001953125,10230.544921875,73.0544921875,0.0,12787.0564453125,17.22,0.64,0.0,0.0,5.0
362,17,train_0416,12066.103515625,10078.404296875,57.840429687500006,0.0,12123.9439453125,14.94,0.72,0.0,0.0,5.0
363,17,train_0481,12330.34375,9868.126953125,36.812695312500004,0.0,12367.1564453125,16.6,0.68,0.0,0.0,5.0
364,17,train_0444,12527.0390625,10027.615234375,52.7615234375,0.0,12579.8005859375,17.46,0.54,0.0,0.0,5.0
365,17,train_0526,12902.93359375,9843.40234375,34.340234375,0.0,12937.273828125,17.44,0.68,0.0,0.0,5.0
366,17,train_0533,12205.0390625,9690.9287109375,19.092871093750002,0.0,12224.13193359375,16.38,0.5,0.0,0.0,5.0
367,17,train_0313,12935.263671875,10062.857421875,56.285742187500006,0.0,12991.5494140625,14.9,0.74,0.0,0.0,5.0
368,18,train_0489,12427.3662109375,9574.1552734375,7.41552734375,0.0,12434.78173828125,17.56,0.66,0.0,0.0,5.0
369,18,train_0549,12919.8740234375,10123.53515625,62.353515625,0.0,12982.2275390625,17.06,0.58,0.0,0.0,5.0
370,18,train_0178,12452.41015625,9851.9296875,35.19296875,0.0,12487.603125,16.14,0.62,0.0,0.0,5.0
371,18,train_0027,12625.91796875,10101.099609375,60.109960937500006,0.0,12686.0279296875,13.74,0.7,0.0,0.0,5.0
372,18,train_0102,12796.48046875,9854.876953125,35.4876953125,0.0,12831.9681640625,14.92,0.56,0.0,0.0,5.0
373,18,train_0018,12703.20703125,9979.326171875,47.9326171875,0.0,12751.1396484375,16.0,0.74,0.0,0.0,5.0
374,18,train_0260,12831.3291015625,9539.814453125,3.9814453125,0.0,12835.310546875,15.2,0.58,0.0,0.0,5.0
375,18,train_0012,12906.1162109375,10386.55859375,88.655859375,0.0,12994.7720703125,15.34,0.64,0.0,0.0,5.0
376,18,train_0155,12711.4892578125,10225.31640625,72.53164062500001,0.0,12784.0208984375,15.64,0.56,0.0,0.0,5.0
377,18,train_0151,12574.875,10373.1005859375,87.31005859375,0.0,12662.18505859375,15.68,0.7,0.0,0.0,5.0
378,18,train_0424,12998.4033203125,9925.3720703125,42.537207031250006,0.0,13040.94052734375,16.32,0.58,0.0,0.0,5.0
379,18,train_0149,12640.23046875,10375.2783203125,87.52783203125,0.0,12727.75830078125,16.46,0.6,0.0,0.0,5.0
380,18,train_0569,12634.7587890625,9889.3486328125,38.93486328125,0.0,12673.69365234375,15.78,0.64,0.0,0.0,5.0
381,18,train_0112,12742.9873046875,9950.931640625,45.0931640625,0.0,12788.08046875,17.44,0.68,0.0,0.0,5.0
382,18,train_0583,12601.470703125,9900.599609375,40.0599609375,0.0,12641.5306640625,15.32,0.76,0.0,0.0,5.0
383,18,train_0340,12761.03515625,9613.32421875,11.332421875000001,0.0,12772.367578125,18.54,0.6,0.0,0.0,5.0
384,19,train_0146,12613.8466796875,9996.296875,49.6296875,0.0,12663.4763671875,15.68,0.68,0.0,0.0,5.0
385,19,train_0023,12309.501953125,9790.794921875,29.0794921875,0.0,12338.5814453125,16.14,0.7,0.0,0.0,5.0
386,19,train_0183,12859.654296875,10016.873046875,51.6873046875,0.0,12911.3416015625,14.88,0.5,0.0,0.0,5.0
387,19,train_0354,12099.755859375,9760.8828125,26.08828125,0.0,12125.844140625,17.4,0.66,0.0,0.0,5.0
388,19,train_0065,12526.23046875,10406.3447265625,90.63447265625001,0.0,12616.86494140625,14.44,0.68,0.0,0.0,5.0
389,19,train_0099,12225.408203125,9967.2958984375,46.729589843750006,0.0,12272.13779296875,17.54,0.64,0.0,0.0,5.0
390,19,train_0068,12954.7197265625,9795.08203125,29.508203125,0.0,12984.2279296875,15.18,0.76,0.0,0.0,5.0
391,19,train_0406,12610.3759765625,10287.8857421875,78.78857421875,0.0,12689.16455078125,17.9,0.62,0.0,0.0,5.0
392,19,train_0052,13003.130859375,10175.271484375,67.5271484375,0.0,13070.6580078125,14.52,0.58,0.0,0.0,5.0
393,19,train_0012,13240.1484375,10107.58203125,60.758203125,0.0,13300.906640625,16.66,0.84,0.0,0.0,5.0
394,19,train_0273,13117.552734375,9930.3984375,43.03984375,0.0,13160.592578125,16.2,0.74,0.0,0.0,5.0
395,19,train_0186,12749.5107421875,9918.57421875,41.857421875,0.0,12791.3681640625,13.88,0.62,0.0,0.0,5.0
396,19,train_0342,12573.759765625,9869.7109375,36.97109375,0.0,12610.730859375,18.94,0.72,0.0,0.0,5.0
397,19,train_0563,12636.259765625,9868.353515625,36.8353515625,0.0,12673.0951171875,15.48,0.64,0.0,0.0,5.0
398,19,train_0514,13108.53515625,9462.1484375,-3.78515625,3.78515625,13104.75,15.24,0.68,0.0,0.0,5.0
399,19,train_0323,13272.19921875,9881.2177734375,38.121777343750004,0.0,13310.32099609375,17.22,0.56,0.0,0.0,5.0
400,20,train_0385,13203.177734375,10150.51171875,65.05117187500001,0.0,13268.22890625,16.26,0.6,0.0,0.0,5.0
401,20,train_0486,12661.673828125,10294.587890625,79.4587890625,0.0,12741.1326171875,15.0,0.64,0.0,0.0,5.0
402,20,train_0262,12666.474609375,10178.4560546875,67.84560546875001,0.0,12734.32021484375,15.46,0.7,0.0,0.0,5.0
403,20,train_0394,12721.08203125,9696.697265625,19.669726562500003,0.0,12740.7517578125,15.08,0.78,0.0,0.0,5.0
404,20,train_0129,13365.78515625,10113.7587890625,61.37587890625,0.0,13427.16103515625,15.12,0.6,0.0,0.0,5.0
405,20,train_0366,12849.810546875,9963.021484375,46.3021484375,0.0,12896.1126953125,16.38,0.68,0.0,0.0,5.0
406,20,train_0142,13189.095703125,10414.45703125,91.44570312500001,0.0,13280.54140625,14.22,0.7,0.0,0.0,5.0
407,20,train_0114,12618.41796875,9794.9931640625,29.499316406250003,0.0,12647.91728515625,15.54,0.72,0.0,0.0,5.0
408,20,train_0456,12775.765625,9558.70703125,5.870703125,0.0,12781.636328125,15.12,0.76,0.0,0.0,5.0
409,20,train_0344,12716.396484375,9722.3857421875,22.238574218750003,0.0,12738.63505859375,15.84,0.8,0.0,0.0,5.0
410,20,train_0226,12303.2421875,9849.84765625,34.984765625,0.0,12338.226953125,14.34,0.68,0.0,0.0,5.0
411,20,train_0023,12535.537109375,9735.95703125,23.595703125,0.0,12559.1328125,15.8,0.66,0.0,0.0,5.0
412,20,train_0142,12945.015625,9979.04296875,47.904296875,0.0,12992.919921875,14.14,0.6,0.0,0.0,5.0
413,20,train_0480,13103.2216796875,9926.5478515625,42.65478515625,0.0,13145.87646484375,15.54,0.64,0.0,0.0,5.0
414,20,train_0280,12779.52734375,10014.1572265625,51.415722656250004,0.0,12830.94306640625,15.56,0.76,0.0,0.0,5.0
415,20,train_0576,12610.359375,9828.3623046875,32.83623046875,0.0,12643.19560546875,15.1,0.7,0.0,0.0,5.0
416,21,train_0540,13234.90625,9787.0146484375,28.701464843750003,0.0,13263.60771484375,16.0,0.7,0.0,0.0,5.0
417,21,train_0512,12496.021484375,10067.9072265625,56.790722656250004,0.0,12552.81220703125,15.6,0.72,0.0,0.0,5.0
418,21,train_0009,12449.31640625,9932.0517578125,43.205175781250006,0.0,12492.52158203125,15.16,0.7,0.0,0.0,5.0
419,21,train_0030,12998.6328125,9412.0478515625,-8.795214843750001,8.795214843750001,12989.83759765625,16.38,0.8,0.0,0.0,5.0
420,21,train_0347,12588.8974609375,10229.25,72.925,0.0,12661.8224609375,17.6,0.72,0.0,0.0,5.0
421,21,train_0203,13022.3701171875,10027.896484375,52.789648437500006,0.0,13075.159765625,13.72,0.82,0.0,0.0,5.0
422,21,train_0505,13290.4091796875,9784.5439453125,28.454394531250003,0.0,13318.86357421875,17.2,0.74,0.0,0.0,5.0
423,21,train_0190,13407.3427734375,10187.833984375,68.7833984375,0.0,13476.126171875,18.7,0.78,0.0,0.0,5.0
424,21,train_0091,12675.7529296875,9720.779296875,22.077929687500003,0.0,12697.830859375,14.8,0.5,0.0,0.0,5.0
425,21,train_0067,12512.1162109375,9592.3818359375,9.23818359375,0.0,12521.35439453125,17.28,0.82,0.0,0.0,5.0
426,21,train_0180,13009.650390625,9835.8154296875,33.58154296875,0.0,13043.23193359375,17.32,0.76,0.0,0.0,5.0
427,21,train_0375,12824.265625,10149.08984375,64.908984375,0.0,12889.174609375,14.08,0.62,0.0,0.0,5.0
428,21,train_0075,12508.314453125,10270.595703125,77.0595703125,0.0,12585.3740234375,16.94,0.62,0.0,0.0,5.0
429,21,train_0478,13001.6474609375,9855.923828125,35.5923828125,0.0,13037.23984375,15.0,0.66,0.0,0.0,5.0
430,21,train_0181,11826.796875,9469.7421875,-3.02578125,3.02578125,11823.77109375,17.06,0.74,0.0,0.0,5.0
431,21,train_0188,12589.8662109375,10144.0166015625,64.40166015625,0.0,12654.26787109375,15.68,0.68,0.0,0.0,5.0
432,21,train_0397,12609.3125,9986.1796875,48.61796875,0.0,12657.93046875,15.16,0.66,0.0,0.0,5.0
433,21,train_0517,12997.83203125,10129.1572265625,62.915722656250004,0.0,13060.74775390625,17.14,0.68,0.0,0.0,5.0
434,21,train_0261,12647.6572265625,10178.01171875,67.80117187500001,0.0,12715.4583984375,16.06,0.74,0.0,0.0,5.0
435,21,train_0478,12862.23046875,10171.294921875,67.1294921875,0.0,12929.3599609375,16.2,0.64,0.0,0.0,5.0
436,21,train_0182,13311.0078125,10031.0078125,53.100781250000004,0.0,13364.10859375,15.84,0.62,0.0,0.0,5.0
437,21,train_0077,12614.1845703125,9735.98046875,23.598046875,0.0,12637.7826171875,15.8,0.86,0.0,0.0,5.0
438,21,train_0497,12838.203125,9811.40625,31.140625,0.0,12869.34375,14.56,0.8,0.0,0.0,5.0
439,21,train_0460,13008.63671875,9759.509765625,25.950976562500003,0.0,13034.5876953125,14.12,0.7,0.0,0.0,5.0
440,21,train_0450,12511.95703125,9829.7763671875,32.97763671875,0.0,12544.93466796875,15.74,0.64,0.0,0.0,5.0
441,21,train_0529,12961.34375,9860.189453125,36.0189453125,0.0,12997.3626953125,17.48,0.8,0.0,0.0,5.0
442,21,train_0298,12087.62109375,9517.94921875,1.794921875,0.0,12089.416015625,16.66,0.74,0.0,0.0,5.0
443,21,train_0118,12402.046875,10236.728515625,73.6728515625,0.0,12475.7197265625,15.36,0.74,0.0,0.0,5.0
444,21,train_0351,12981.1826171875,10299.1513671875,79.91513671875,0.0,13061.09775390625,15.86,0.64,0.0,0.0,5.0
