episode,update,scenario_id,electricity_cost,carbon_emissions_kg,carbon_trading_cost,carbon_trading_revenue,system_cost,mean_start_delay_slots,remote_subtask_fraction,fallback_actions,capacity_violations,decision_epochs,carbon_lambda
77,0,train_0540,12667.129302032357,10668.668233752822,116.8668233752822,0.0,12783.996125407639,16.52,0.62,0.0,0.0,7.0,1.8968592631667593
78,0,train_0002,12317.25876943856,10519.742811019201,101.97428110192014,0.0,12419.23305054048,14.22,0.66,0.0,0.0,7.0,1.8968592631667593
79,0,train_0191,12560.076888974027,10302.251193821623,80.2251193821623,0.0,12640.30200835619,15.42,0.66,0.0,0.0,7.0,1.8968592631667593
80,0,train_0245,11907.534914139516,10232.655100323023,73.26551003230234,0.0,11980.800424171819,14.74,0.64,0.0,0.0,7.0,1.8968592631667593
81,0,train_0417,12156.98798444965,10365.117954625766,86.51179546257663,0.0,12243.499779912227,14.98,0.68,0.0,0.0,7.0,1.8968592631667593
82,0,train_0247,12744.813749083325,10462.070499818034,96.20704998180337,0.0,12841.020799065129,15.48,0.72,0.0,0.0,7.0,1.8968592631667593
83,0,train_0188,12439.904786061434,10430.017981290848,93.00179812908482,0.0,12532.906584190518,14.46,0.7,0.0,0.0,7.0,1.8968592631667593
84,0,train_0047,12166.646783897313,10079.732420976568,57.97324209765684,0.0,12224.62002599497,13.66,0.56,0.0,0.0,7.0,1.8968592631667593
85,0,train_0156,12189.188755377028,10563.747929136456,106.37479291364562,0.0,12295.563548290675,15.1,0.74,0.0,0.0,7.0,1.8968592631667593
86,0,train_0063,12509.311618163149,10308.260115828838,80.82601158288381,0.0,12590.137629746032,14.44,0.6,0.0,0.0,7.0,1.8968592631667593
87,0,train_0420,12206.556216515819,10405.449861209087,90.54498612090866,0.0,12297.101202636728,13.8,0.72,0.0,0.0,7.0,1.8968592631667593
88,0,train_0256,12356.785237532178,10483.596463297356,98.35964632973555,0.0,12455.144883861914,17.02,0.66,0.0,0.0,7.0,1.8968592631667593
89,0,train_0136,12543.298322531018,10140.153603328756,64.01536033287557,0.0,12607.313682863894,18.2,0.64,0.0,0.0,7.0,1.8968592631667593
90,0,train_0324,12453.882102136973,10396.704892446576,89.67048924465763,0.0,12543.552591381631,14.74,0.68,0.0,0.0,7.0,1.8968592631667593
91,0,train_0295,12377.79132661338,10121.357987519368,62.13579875193682,0.0,12439.927125365317,15.9,0.72,0.0,0.0,7.0,1.8968592631667593
92,0,train_0283,12447.346330126562,10748.710166552351,124.87101665523515,0.0,12572.217346781797,14.22,0.72,0.0,0.0,7.0,1.8968592631667593
93,0,train_0348,12496.026976239307,10308.327483453277,80.83274834532767,0.0,12576.859724584636,16.64,0.64,0.0,0.0,7.0,1.8968592631667593
94,0,train_0375,12383.603153523,10931.55370188873,143.15537018887298,0.0,12526.758523711873,16.16,0.7,0.0,0.0,7.0,1.8968592631667593
95,0,train_0113,12026.359656857863,10476.114822884005,97.61148228840048,0.0,12123.971139146264,18.08,0.54,0.0,0.0,7.0,1.8968592631667593
96,0,train_0093,11837.939511864977,10363.312444064937,86.33124440649372,0.0,11924.270756271471,17.18,0.76,0.0,0.0,7.0,1.8968592631667593
97,0,train_0438,12455.635165256368,10193.73292313391,69.37329231339099,0.0,12525.008457569758,17.26,0.68,0.0,0.0,7.0,1.8968592631667593
98,0,train_0583,12300.40871029826,10548.683798839824,104.86837988398239,0.0,12405.277090182242,16.16,0.64,0.0,0.0,7.0,1.8968592631667593
99,0,train_0329,12497.281208661629,10217.04735817698,71.70473581769802,0.0,12568.985944479327,18.18,0.74,0.0,0.0,7.0,1.8968592631667593
100,0,train_0270,12605.220213346249,10504.681384807078,100.4681384807078,0.0,12705.688351826957,15.84,0.76,0.0,0.0,7.0,1.8968592631667593
101,0,train_0372,12526.463349669968,10614.766461669937,111.47664616699367,0.0,12637.939995836961,16.74,0.58,0.0,0.0,7.0,1.8968592631667593
102,0,train_0020,12571.33066471155,10999.830521427071,149.98305214270712,0.0,12721.313716854256,15.32,0.64,0.0,0.0,7.0,1.8968592631667593
103,0,train_0223,12142.172933167243,10256.435230496954,75.64352304969543,0.0,12217.816456216939,13.3,0.78,0.0,0.0,7.0,1.8968592631667593
104,0,train_0215,12557.458719940429,10722.176396852909,122.21763968529086,0.0,12679.676359625719,17.3,0.62,0.0,0.0,7.0,1.8968592631667593
105,0,train_0252,12138.653431512446,10329.447932550811,82.9447932550811,0.0,12221.598224767527,14.46,0.66,0.0,0.0,7.0,1.8968592631667593
106,0,train_0446,12043.532704157646,10371.813324690145,87.18133246901454,0.0,12130.71403662666,14.24,0.66,0.0,0.0,7.0,1.8968592631667593
107,0,train_0296,12786.377850295485,10267.12394747803,76.71239474780305,0.0,12863.090245043288,16.28,0.6,0.0,0.0,7.0,1.8968592631667593
108,0,train_0513,12217.138139555293,10195.282625871223,69.5282625871223,0.0,12286.666402142415,16.78,0.6,0.0,0.0,7.0,1.8968592631667593
109,0,train_0281,12686.134088695668,10485.66310742615,98.56631074261496,0.0,12784.700399438283,16.16,0.7,0.0,0.0,7.0,1.8968592631667593
110,0,train_0020,13125.895539505604,10502.276856152328,100.22768561523282,0.0,13226.123225120837,15.1,0.74,0.0,0.0,7.0,1.8968592631667593
