episode,update,scenario_id,electricity_cost,carbon_emissions_kg,carbon_trading_cost,carbon_trading_revenue,system_cost,mean_start_delay_slots,remote_subtask_fraction,fallback_actions,capacity_violations,carbon_lambda
443,21,train_0295,12541.0390625,9793.3115234375,29.331152343750002,0.0,12570.37021484375,16.02,0.62,0.0,0.0,5.0
444,21,train_0071,12838.5830078125,10363.94140625,86.394140625,0.0,12924.9771484375,14.38,0.62,0.0,0.0,5.0
445,21,train_0382,12686.6630859375,10043.021484375,54.3021484375,0.0,12740.965234375,17.08,0.62,0.0,0.0,5.0
446,21,train_0554,12561.427734375,9890.5078125,39.05078125,0.0,12600.478515625,12.8,0.48,0.0,0.0,5.0
447,21,train_0319,12745.8359375,10131.64453125,63.164453125,0.0,12809.000390625,14.8,0.62,0.0,0.0,5.0
448,22,train_0539,12679.21875,9823.52734375,32.352734375000004,0.0,12711.571484375,14.42,0.5,0.0,0.0,5.0
449,22,train_0252,12177.751953125,9830.9658203125,33.09658203125,0.0,12210.84853515625,14.7,0.68,0.0,0.0,5.0
450,22,train_0240,13163.455078125,10050.48828125,55.048828125,0.0,13218.50390625,15.38,0.42,0.0,0.0,5.0
451,22,train_0186,12851.87109375,9790.044921875,29.004492187500002,0.0,12880.8755859375,15.02,0.48,0.0,0.0,5.0
452,22,train_0312,12173.61328125,9776.33203125,27.633203125,0.0,12201.246484375,14.38,0.62,0.0,0.0,5.0
453,22,train_0344,12519.4375,10074.587890625,57.4587890625,0.0,12576.8962890625,15.58,0.74,0.0,0.0,5.0
454,22,train_0063,12863.150390625,9973.6171875,47.36171875,0.0,12910.512109375,15.4,0.54,0.0,0.0,5.0
455,22,train_0585,13023.3623046875,9724.861328125,22.486132812500003,0.0,13045.8484375,12.54,0.38,0.0,0.0,5.0
456,22,train_0091,12698.251953125,9765.775390625,26.5775390625,0.0,12724.8294921875,17.46,0.62,0.0,0.0,5.0
457,22,train_0331,12806.572265625,10063.40234375,56.340234375,0.0,12862.9125,15.88,0.48,0.0,0.0,5.0
458,22,train_0186,12968.970703125,9810.662109375,31.066210937500003,0.0,13000.0369140625,13.22,0.58,0.0,0.0,5.0
459,22,train_0532,12599.4990234375,10104.767578125,60.476757812500004,0.0,12659.97578125,15.38,0.62,0.0,0.0,5.0
460,22,train_0386,12912.2607421875,9814.34765625,31.434765625,0.0,12943.6955078125,15.74,0.76,0.0,0.0,5.0
461,22,train_0009,12502.001953125,9902.2421875,40.224218750000006,0.0,12542.226171875,14.86,0.62,0.0,0.0,5.0
462,22,train_0016,12637.646484375,9801.849609375,30.1849609375,0.0,12667.8314453125,15.98,0.52,0.0,0.0,5.0
463,22,train_0121,12633.478515625,9827.478515625,32.7478515625,0.0,12666.2263671875,15.84,0.64,0.0,0.0,5.0
464,23,train_0492,12294.4111328125,9914.5302734375,41.45302734375,0.0,12335.86416015625,17.02,0.56,0.0,0.0,5.0
465,23,train_0518,12727.408203125,9903.318359375,40.3318359375,0.0,12767.7400390625,14.9,0.5,0.0,0.0,5.0
466,23,train_0330,12384.4345703125,9627.03515625,12.703515625000001,0.0,12397.1380859375,14.92,0.62,0.0,0.0,5.0
467,23,train_0341,12550.9287109375,10331.560546875,83.1560546875,0.0,12634.084765625,16.42,0.6,0.0,0.0,5.0
468,23,train_0388,12731.0,10106.45703125,60.645703125000004,0.0,12791.645703125,15.48,0.62,0.0,0.0,5.0
469,23,train_0292,12940.4482421875,9764.677734375,26.4677734375,0.0,12966.916015625,17.78,0.5,0.0,0.0,5.0
470,23,train_0306,12752.0400390625,10148.142578125,64.8142578125,0.0,12816.854296875,14.38,0.54,0.0,0.0,5.0
471,23,train_0221,12682.39453125,9705.6806640625,20.56806640625,0.0,12702.96259765625,15.7,0.68,0.0,0.0,5.0
472,23,train_0294,12288.2021484375,10052.923828125,55.2923828125,0.0,12343.49453125,15.18,0.58,0.0,0.0,5.0
473,23,train_0177,12603.376953125,10268.5546875,76.85546875,0.0,12680.232421875,12.78,0.54,0.0,0.0,5.0
474,23,train_0448,12525.37109375,9989.27734375,48.927734375,0.0,12574.298828125,15.18,0.66,0.0,0.0,5.0
475,23,train_0407,12693.41015625,10030.806640625,53.080664062500006,0.0,12746.4908203125,16.44,0.68,0.0,0.0,5.0
476,23,train_0430,12488.2431640625,9869.576171875,36.9576171875,0.0,12525.20078125,12.1,0.72,0.0,0.0,5.0
477,23,train_0219,12936.232421875,9904.875,40.487500000000004,0.0,12976.719921875,16.54,0.64,0.0,0.0,5.0
478,23,train_0237,12369.21484375,10142.7197265625,64.27197265625,0.0,12433.48681640625,15.42,0.6,0.0,0.0,5.0
479,23,train_0261,12680.3759765625,10401.11328125,90.111328125,0.0,12770.4873046875,18.5,0.62,0.0,0.0,5.0
480,24,train_0361,13119.126953125,10157.875,65.78750000000001,0.0,13184.914453125,17.12,0.68,0.0,0.0,5.0
481,24,train_0466,12660.400390625,10054.01171875,55.401171875,0.0,12715.8015625,17.66,0.58,0.0,0.0,5.0
482,24,train_0005,12391.693359375,9847.306640625,34.730664062500004,0.0,12426.4240234375,15.84,0.52,0.0,0.0,5.0
483,24,train_0567,13886.87109375,9967.3291015625,46.73291015625,0.0,13933.60400390625,15.34,0.6,0.0,0.0,5.0
484,24,train_0517,12873.216796875,10277.669921875,77.76699218750001,0.0,12950.9837890625,18.12,0.6,0.0,0.0,5.0
485,24,train_0596,12606.1328125,9907.5224609375,40.75224609375,0.0,12646.88505859375,16.06,0.56,0.0,0.0,5.0
486,24,train_0166,12294.771484375,9783.92578125,28.392578125,0.0,12323.1640625,13.66,0.46,0.0,0.0,5.0
487,24,train_0290,12787.50390625,10107.0888671875,60.70888671875,0.0,12848.21279296875,16.12,0.64,0.0,0.0,5.0
488,24,train_0327,12879.39453125,9915.052734375,41.5052734375,0.0,12920.8998046875,15.38,0.62,0.0,0.0,5.0
489,24,train_0082,13023.689453125,10087.265625,58.7265625,0.0,13082.416015625,16.66,0.76,0.0,0.0,5.0
490,24,train_0214,12531.859375,9612.3623046875,11.236230468750001,0.0,12543.09560546875,15.14,0.52,0.0,0.0,5.0
491,24,train_0014,12770.3017578125,10028.3671875,52.83671875,0.0,12823.1384765625,17.4,0.74,0.0,0.0,5.0
492,24,train_0071,12412.994140625,10279.9765625,77.99765625,0.0,12490.991796875,15.0,0.62,0.0,0.0,5.0
493,24,train_0296,12899.2392578125,10146.1484375,64.61484375,0.0,12963.8541015625,14.82,0.56,0.0,0.0,5.0
494,24,train_0189,12531.5703125,9854.150390625,35.4150390625,0.0,12566.9853515625,15.48,0.52,0.0,0.0,5.0
495,24,train_0045,12597.2861328125,10016.01171875,51.601171875000006,0.0,12648.8873046875,14.28,0.54,0.0,0.0,5.0
496,24,train_0501,12528.236328125,10063.591796875,56.3591796875,0.0,12584.5955078125,19.08,0.52,0.0,0.0,5.0
497,24,train_0070,11926.3212890625,9594.29296875,9.429296875,0.0,11935.7505859375,15.2,0.6,0.0,0.0,5.0
498,24,train_0138,12832.30859375,9687.5234375,18.75234375,0.0,12851.0609375,16.7,0.76,0.0,0.0,5.0
499,24,train_0140,12269.185546875,9817.7958984375,31.779589843750003,0.0,12300.96513671875,15.48,0.68,0.0,0.0,5.0
500,24,train_0309,12852.4453125,9931.404296875,43.1404296875,0.0,12895.5857421875,14.7,0.72,0.0,0.0,5.0
501,24,train_0595,12550.419921875,9582.595703125,8.259570312500001,0.0,12558.6794921875,16.58,0.62,0.0,0.0,5.0
502,24,train_0016,12564.234375,9947.73828125,44.773828125,0.0,12609.008203125,17.82,0.66,0.0,0.0,5.0
503,24,train_0097,12477.37109375,9974.966796875,47.496679687500006,0.0,12524.8677734375,17.3,0.68,0.0,0.0,5.0
504,24,train_0199,13246.302734375,9827.7470703125,32.77470703125,0.0,13279.07744140625,17.0,0.66,0.0,0.0,5.0
505,24,train_0066,12933.73046875,9693.421875,19.3421875,0.0,12953.07265625,17.28,0.54,0.0,0.0,5.0
506,24,train_0004,12989.130859375,9825.025390625,32.5025390625,0.0,13021.6333984375,18.08,0.76,0.0,0.0,5.0
507,24,train_0549,12743.544921875,9901.4345703125,40.14345703125,0.0,12783.68837890625,17.22,0.42,0.0,0.0,5.0
508,24,train_0134,13245.302734375,10007.9765625,50.79765625,0.0,13296.100390625,13.46,0.62,0.0,0.0,5.0
509,24,train_0373,13322.69140625,9634.109375,13.410937500000001,0.0,13336.10234375,17.14,0.72,0.0,0.0,5.0
510,24,train_0530,12897.11328125,10086.138671875,58.613867187500006,0.0,12955.7271484375,16.36,0.78,0.0,0.0,5.0
511,24,train_0443,13307.0859375,10081.0146484375,58.10146484375,0.0,13365.18740234375,17.08,0.46,0.0,0.0,5.0
512,25,train_0025,13037.650390625,10108.5126953125,60.851269531250004,0.0,13098.50166015625,15.0,0.8,0.0,0.0,5.0
513,25,train_0212,12466.6015625,9822.1484375,32.21484375,0.0,12498.81640625,16.14,0.64,0.0,0.0,5.0
514,25,train_0030,12511.5078125,10059.919921875,55.9919921875,0.0,12567.4998046875,16.62,0.78,0.0,0.0,5.0
515,25,train_0560,12845.8359375,10016.7734375,51.677343750000006,0.0,12897.51328125,18.42,0.68,0.0,0.0,5.0
516,25,train_0278,12715.3115234375,9905.7412109375,40.57412109375,0.0,12755.88564453125,15.84,0.66,0.0,0.0,5.0
517,25,train_0585,12844.4150390625,9824.033203125,32.4033203125,0.0,12876.818359375,13.22,0.4,0.0,0.0,5.0
518,25,train_0240,13496.1943359375,10187.4384765625,68.74384765625,0.0,13564.93818359375,17.08,0.68,0.0,0.0,5.0
519,25,train_0335,13046.58984375,10079.4521484375,57.94521484375,0.0,13104.53505859375,17.32,0.7,0.0,0.0,5.0
520,25,train_0037,13709.5361328125,9872.4619140625,37.24619140625,0.0,13746.78232421875,17.86,0.68,0.0,0.0,5.0
521,25,train_0592,12868.3828125,10046.8828125,54.68828125,0.0,12923.07109375,14.56,0.62,0.0,0.0,5.0
522,25,train_0514,12845.0859375,9752.568359375,25.2568359375,0.0,12870.3427734375,15.04,0.72,0.0,0.0,5.0
523,25,train_0303,12435.2265625,9703.0234375,20.302343750000002,0.0,12455.52890625,15.68,0.66,0.0,0.0,5.0
524,25,train_0139,12505.0615234375,10185.5,68.55,0.0,12573.6115234375,13.78,0.68,0.0,0.0,5.0
525,25,train_0263,12228.322265625,9739.4541015625,23.945410156250002,0.0,12252.26767578125,16.44,0.48,0.0,0.0,5.0
526,25,train_0262,13003.7041015625,9977.826171875,47.7826171875,0.0,13051.48671875,15.4,0.6,0.0,0.0,5.0
527,25,train_0471,12748.47265625,10031.25,53.125,0.0,12801.59765625,15.14,0.72,0.0,0.0,5.0
528,26,train_0178,12214.91015625,10000.263671875,50.0263671875,0.0,12264.9365234375,14.74,0.64,0.0,0.0,5.0
529,26,train_0386,12826.935546875,10024.0234375,52.40234375,0.0,12879.337890625,14.6,0.76,0.0,0.0,5.0
530,26,train_0485,12012.009765625,9907.8671875,40.786718750000006,0.0,12052.796484375,15.3,0.5,0.0,0.0,5.0
531,26,train_0120,12448.12109375,9805.310546875,30.531054687500003,0.0,12478.6521484375,18.46,0.62,0.0,0.0,5.0
532,26,train_0466,12884.529296875,10020.048828125,52.0048828125,0.0,12936.5341796875,17.68,0.7,0.0,0.0,5.0
533,26,train_0308,12539.767578125,9736.443359375,23.644335937500003,0.0,12563.4119140625,17.36,0.8,0.0,0.0,5.0
534,26,train_0122,12361.1552734375,9928.404296875,42.840429687500006,0.0,12403.995703125,15.22,0.72,0.0,0.0,5.0
535,26,train_0009,12435.2734375,10125.1806640625,62.51806640625,0.0,12497.79150390625,14.86,0.58,0.0,0.0,5.0
536,26,train_0530,12819.8271484375,10378.939453125,87.89394531250001,0.0,12907.72109375,16.26,0.68,0.0,0.0,5.0
537,26,train_0525,12253.3125,9948.341796875,44.834179687500004,0.0,12298.1466796875,15.08,0.72,0.0,0.0,5.0
538,26,train_0037,13282.193359375,10299.2421875,79.92421875000001,0.0,13362.117578125,17.52,0.7,0.0,0.0,5.0
539,26,train_0325,12700.5029296875,10181.744140625,68.1744140625,0.0,12768.67734375,13.4,0.7,0.0,0.0,5.0
540,26,train_0056,12057.9541015625,9774.236328125,27.423632812500003,0.0,12085.377734375,15.98,0.82,0.0,0.0,5.0
541,26,train_0027,13137.033203125,10034.0732421875,53.407324218750006,0.0,13190.44052734375,14.5,0.54,0.0,0.0,5.0
542,26,train_0034,12594.080078125,10075.818359375,57.5818359375,0.0,12651.6619140625,14.44,0.6,0.0,0.0,5.0
543,26,train_0562,12544.783203125,10047.1767578125,54.71767578125,0.0,12599.50087890625,16.64,0.78,0.0,0.0,5.0
544,27,train_0304,13288.94921875,9985.9375,48.59375,0.0,13337.54296875,16.44,0.56,0.0,0.0,5.0
545,27,train_0599,12306.7109375,9864.6669921875,36.46669921875,0.0,12343.17763671875,15.04,0.66,0.0,0.0,5.0
546,27,train_0463,12327.546875,9824.92578125,32.492578125,0.0,12360.039453125,16.46,0.62,0.0,0.0,5.0
547,27,train_0442,12794.171875,9942.474609375,44.2474609375,0.0,12838.4193359375,13.84,0.68,0.0,0.0,5.0
548,27,train_0064,12433.056640625,10286.359375,78.63593750000001,0.0,12511.692578125,15.46,0.56,0.0,0.0,5.0
549,27,train_0258,13015.54296875,10093.1796875,59.317968750000006,0.0,13074.8609375,15.44,0.7,0.0,0.0,5.0
550,27,train_0337,12371.62109375,9690.21875,19.021875,0.0,12390.64296875,16.2,0.64,0.0,0.0,5.0
551,27,train_0354,12321.53515625,9648.5458984375,14.85458984375,0.0,12336.38974609375,16.04,0.72,0.0,0.0,5.0
552,27,train_0083,12555.169921875,9730.0849609375,23.00849609375,0.0,12578.17841796875,15.34,0.64,0.0,0.0,5.0
553,27,train_0006,12564.046875,9979.25390625,47.925390625000006,0.0,12611.972265625,14.1,0.7,0.0,0.0,5.0
554,27,train_0367,12354.79296875,10026.119140625,52.611914062500006,0.0,12407.4048828125,15.34,0.66,0.0,0.0,5.0
555,27,train_0065,12925.7509765625,9919.7421875,41.974218750000006,0.0,12967.7251953125,13.5,0.44,0.0,0.0,5.0
556,27,train_0561,12431.1240234375,10285.955078125,78.5955078125,0.0,12509.71953125,16.5,0.62,0.0,0.0,5.0
557,27,train_0198,12040.2958984375,9667.1015625,16.71015625,0.0,12057.0060546875,16.86,0.58,0.0,0.0,5.0
558,27,train_0556,12708.1328125,10149.5,64.95,0.0,12773.0828125,14.38,0.52,0.0,0.0,5.0
559,27,train_0246,12512.4296875,9889.1904296875,38.919042968750006,0.0,12551.34873046875,16.88,0.72,0.0,0.0,5.0
560,28,train_0253,12464.125,9658.0302734375,15.803027343750001,0.0,12479.92802734375,16.66,0.68,0.0,0.0,5.0
561,28,train_0453,12325.4609375,10116.166015625,61.6166015625,0.0,12387.0775390625,17.58,0.66,0.0,0.0,5.0
562,28,train_0539,12689.75390625,9856.8359375,35.68359375,0.0,12725.4375,14.68,0.6,0.0,0.0,5.0
563,28,train_0102,12640.041015625,9960.763671875,46.076367187500004,0.0,12686.1173828125,13.36,0.6,0.0,0.0,5.0
564,28,train_0265,12839.796875,9836.431640625,33.6431640625,0.0,12873.4400390625,15.38,0.46,0.0,0.0,5.0
565,28,train_0069,12538.109375,9949.673828125,44.967382812500006,0.0,12583.0767578125,16.92,0.68,0.0,0.0,5.0
566,28,train_0420,12809.53125,9763.013671875,26.301367187500002,0.0,12835.8326171875,15.18,0.38,0.0,0.0,5.0
567,28,train_0418,12541.216796875,10318.005859375,81.8005859375,0.0,12623.0173828125,17.24,0.56,0.0,0.0,5.0
568,28,train_0084,12391.078125,9658.3984375,15.83984375,0.0,12406.91796875,16.1,0.62,0.0,0.0,5.0
569,28,train_0532,12535.576171875,10047.23828125,54.723828125000004,0.0,12590.3,15.34,0.56,0.0,0.0,5.0
570,28,train_0588,12820.46484375,9732.8896484375,23.28896484375,0.0,12843.75380859375,17.18,0.54,0.0,0.0,5.0
571,28,train_0527,12604.3359375,9807.2578125,30.72578125,0.0,12635.06171875,14.78,0.5,0.0,0.0,5.0
572,28,train_0481,12453.3203125,10163.0,66.3,0.0,12519.6203125,15.18,0.68,0.0,0.0,5.0
573,28,train_0445,12978.7705078125,10208.712890625,70.8712890625,0.0,13049.641796875,18.02,0.64,0.0,0.0,5.0
574,28,train_0167,12571.8564453125,9762.50390625,26.250390625,0.0,12598.1068359375,16.34,0.7,0.0,0.0,5.0
575,28,train_0590,12952.392578125,9708.14453125,20.814453125,0.0,12973.20703125,16.44,0.74,0.0,0.0,5.0
576,28,train_0184,12635.16015625,10032.9560546875,53.295605468750004,0.0,12688.45576171875,16.14,0.86,0.0,0.0,5.0
577,28,train_0313,12839.3525390625,10141.3935546875,64.13935546875,0.0,12903.49189453125,15.76,0.72,0.0,0.0,5.0
578,28,train_0421,13146.7060546875,10376.271484375,87.62714843750001,0.0,13234.333203125,15.6,0.52,0.0,0.0,5.0
579,28,train_0464,12783.6923828125,9835.765625,33.5765625,0.0,12817.2689453125,15.98,0.66,0.0,0.0,5.0
580,28,train_0195,12683.966796875,10425.2060546875,92.52060546875,0.0,12776.48740234375,17.26,0.72,0.0,0.0,5.0
581,28,train_0250,12681.888671875,10048.2919921875,54.829199218750006,0.0,12736.71787109375,15.14,0.82,0.0,0.0,5.0
582,28,train_0285,12407.818359375,10054.083984375,55.408398437500004,0.0,12463.2267578125,14.42,0.74,0.0,0.0,5.0
583,28,train_0211,12565.2138671875,10176.771484375,67.67714843750001,0.0,12632.891015625,16.78,0.62,0.0,0.0,5.0
584,28,train_0196,12772.30859375,9545.248046875,4.5248046875000005,0.0,12776.8333984375,16.8,0.78,0.0,0.0,5.0
585,28,train_0546,12592.955078125,10377.630859375,87.76308593750001,0.0,12680.7181640625,17.52,0.64,0.0,0.0,5.0
586,28,train_0145,12476.5947265625,10166.353515625,66.6353515625,0.0,12543.230078125,14.18,0.62,0.0,0.0,5.0
587,28,train_0258,13322.96484375,10226.69140625,72.669140625,0.0,13395.633984375,15.14,0.68,0.0,0.0,5.0
588,28,train_0089,12570.216796875,10568.9697265625,106.89697265625,0.0,12677.11376953125,17.18,0.64,0.0,0.0,5.0
589,28,train_0447,12589.884765625,10091.19140625,59.119140625,0.0,12649.00390625,16.42,0.64,0.0,0.0,5.0
590,28,train_0483,13034.205078125,10330.8828125,83.08828125000001,0.0,13117.293359375,16.76,0.7,0.0,0.0,5.0
591,28,train_0298,12070.2646484375,9856.71484375,35.671484375,0.0,12105.9361328125,15.44,0.56,0.0,0.0,5.0
592,29,train_0037,13019.380859375,10581.759765625,108.17597656250001,0.0,13127.5568359375,15.36,0.56,0.0,0.0,5.0
593,29,train_0067,12266.802734375,9911.5966796875,41.15966796875,0.0,12307.96240234375,18.3,0.68,0.0,0.0,5.0
594,29,train_0152,12387.4033203125,10160.7421875,66.07421875,0.0,12453.4775390625,15.78,0.72,0.0,0.0,5.0
595,29,train_0076,12862.123046875,9866.5078125,36.65078125,0.0,12898.773828125,15.8,0.6,0.0,0.0,5.0
596,29,train_0135,12932.203125,9811.4736328125,31.14736328125,0.0,12963.35048828125,16.9,0.64,0.0,0.0,5.0
597,29,train_0306,12885.3203125,10071.8037109375,57.180371093750004,0.0,12942.50068359375,15.12,0.6,0.0,0.0,5.0
598,29,train_0350,12244.55078125,9928.189453125,42.818945312500006,0.0,12287.3697265625,17.04,0.62,0.0,0.0,5.0
599,29,train_0424,12953.59375,9986.103515625,48.6103515625,0.0,13002.2041015625,17.26,0.74,0.0,0.0,5.0
600,29,train_0559,12809.783203125,10011.857421875,51.185742187500004,0.0,12860.9689453125,17.84,0.64,0.0,0.0,5.0
601,29,train_0445,12947.7978515625,10253.130859375,75.3130859375,0.0,13023.1109375,19.2,0.64,0.0,0.0,5.0
602,29,train_0284,12478.4423828125,9941.1181640625,44.11181640625,0.0,12522.55419921875,16.86,0.68,0.0,0.0,5.0
603,29,train_0201,12715.619140625,9919.7509765625,41.97509765625,0.0,12757.59423828125,15.58,0.68,0.0,0.0,5.0
604,29,train_0521,12889.6728515625,9763.28515625,26.328515625,0.0,12916.0013671875,17.16,0.56,0.0,0.0,5.0
605,29,train_0005,12334.5576171875,9817.3486328125,31.73486328125,0.0,12366.29248046875,16.52,0.72,0.0,0.0,5.0
606,29,train_0438,12280.451171875,10180.66796875,68.06679687500001,0.0,12348.51796875,17.02,0.62,0.0,0.0,5.0
607,29,train_0320,12624.5849609375,10309.416015625,80.94160156250001,0.0,12705.5265625,15.46,0.64,0.0,0.0,5.0
