episode,update,scenario_id,electricity_cost,carbon_emissions_kg,carbon_trading_cost,carbon_trading_revenue,system_cost,mean_start_delay_slots,remote_subtask_fraction,fallback_actions,capacity_violations,decision_epochs,carbon_lambda
96,0,train_0093,12055.224197423213,10044.068854721343,54.40688547213431,0.0,12109.631082895346,18.54,0.68,0.0,0.0,5.0,0.6449628755448891
97,0,train_0438,12247.401678155537,10407.44076182062,90.74407618206206,0.0,12338.145754337598,16.4,0.66,0.0,0.0,5.0,0.6449628755448891
98,0,train_0583,12205.11338281837,10403.780186538392,90.37801865383918,0.0,12295.491401472209,16.04,0.58,0.0,0.0,5.0,0.6449628755448891
99,0,train_0329,12378.08413875695,10338.995625166062,83.89956251660624,0.0,12461.983701273557,16.9,0.68,0.0,0.0,5.0,0.6449628755448891
100,0,train_0270,12368.238342708471,10446.24430346888,94.62443034688805,0.0,12462.86277305536,16.16,0.74,0.0,0.0,5.0,0.6449628755448891
101,0,train_0372,12635.889278104172,10724.587684533773,122.45876845337735,0.0,12758.34804655755,17.16,0.76,0.0,0.0,5.0,0.6449628755448891
102,0,train_0020,12770.673344516628,10696.512842412507,119.65128424125069,0.0,12890.324628757879,15.82,0.56,0.0,0.0,5.0,0.6449628755448891
103,0,train_0223,12306.204720656493,10427.199527034458,92.71995270344578,0.0,12398.92467335994,15.42,0.58,0.0,0.0,5.0,0.6449628755448891
104,0,train_0215,12439.895605390011,10749.590696215091,124.95906962150912,0.0,12564.85467501152,16.56,0.66,0.0,0.0,5.0,0.6449628755448891
105,0,train_0252,12078.761995008752,10387.341281256275,88.73412812562748,0.0,12167.496123134379,14.44,0.74,0.0,0.0,5.0,0.6449628755448891
106,0,train_0446,11975.926240302779,10330.867162544226,83.08671625442258,0.0,12059.0129565572,16.4,0.68,0.0,0.0,5.0,0.6449628755448891
107,0,train_0296,12653.064008960515,10365.428342779356,86.54283427793563,0.0,12739.60684323845,15.64,0.68,0.0,0.0,5.0,0.6449628755448891
108,0,train_0513,12262.498059140904,10309.344991666621,80.93449916666214,0.0,12343.432558307566,15.74,0.64,0.0,0.0,5.0,0.6449628755448891
109,0,train_0281,12720.432913887409,10607.025627815738,110.70256278157376,0.0,12831.135476668984,16.14,0.72,0.0,0.0,5.0,0.6449628755448891
110,0,train_0020,12794.184965722474,10781.287477904174,128.1287477904174,0.0,12922.31371351289,13.42,0.68,0.0,0.0,5.0,0.6449628755448891
111,0,train_0405,12847.180904533661,10731.038995438608,123.10389954386083,0.0,12970.284804077522,15.74,0.64,0.0,0.0,5.0,0.6449628755448891
112,0,train_0478,12324.838728358887,10603.883444402378,110.38834444023779,0.0,12435.227072799125,16.64,0.66,0.0,0.0,5.0,0.6449628755448891
113,0,train_0346,12650.851533830457,10733.309374629354,123.33093746293544,0.0,12774.182471293392,15.98,0.62,0.0,0.0,5.0,0.6449628755448891
114,0,train_0562,12094.527215376156,10816.82739785688,131.68273978568797,0.0,12226.209955161845,14.6,0.6,0.0,0.0,5.0,0.6449628755448891
115,0,train_0249,12480.780710213437,10708.707281565967,120.87072815659667,0.0,12601.651438370034,16.16,0.54,0.0,0.0,5.0,0.6449628755448891
116,0,train_0478,12639.988624434685,10283.275117756926,78.32751177569263,0.0,12718.316136210378,16.34,0.68,0.0,0.0,5.0,0.6449628755448891
117,0,train_0001,12281.937398237867,10107.180694552942,60.71806945529425,0.0,12342.655467693161,13.62,0.68,0.0,0.0,5.0,0.6449628755448891
118,0,train_0023,12380.352146355472,9911.141430018017,41.11414300180168,0.0,12421.466289357273,15.64,0.72,0.0,0.0,5.0,0.6449628755448891
119,0,train_0476,12342.505684112206,10469.95004821823,96.99500482182303,0.0,12439.50068893403,19.92,0.66,0.0,0.0,5.0,0.6449628755448891
120,0,train_0524,11864.803169038674,10043.617955640459,54.36179556404586,0.0,11919.16496460272,16.98,0.68,0.0,0.0,5.0,0.6449628755448891
121,0,train_0311,12602.576608891955,10616.83265922208,111.68326592220802,0.0,12714.259874814163,15.92,0.7,0.0,0.0,5.0,0.6449628755448891
122,0,train_0451,12307.909503457424,10805.526990681865,130.55269906818648,0.0,12438.46220252561,16.46,0.6,0.0,0.0,5.0,0.6449628755448891
123,0,train_0195,12797.924254152986,10898.230624861248,139.82306248612477,0.0,12937.74731663911,18.44,0.78,0.0,0.0,5.0,0.6449628755448891
124,0,train_0436,12732.720236493464,10624.454567147794,112.44545671477937,0.0,12845.165693208242,16.4,0.6,0.0,0.0,5.0,0.6449628755448891
125,0,train_0299,12233.747894826005,10410.358175470341,91.0358175470341,0.0,12324.783712373039,14.26,0.66,0.0,0.0,5.0,0.6449628755448891
126,0,train_0182,12690.810927600534,10871.910156816453,137.19101568164533,0.0,12828.00194328218,16.46,0.7,0.0,0.0,5.0,0.6449628755448891
127,0,train_0056,11922.575996528665,10127.26980547489,62.72698054748908,0.0,11985.302977076155,17.2,0.72,0.0,0.0,5.0,0.6449628755448891
128,0,train_0104,12308.739905785227,10434.03195005868,93.40319500586793,0.0,12402.143100791094,17.06,0.6,0.0,0.0,5.0,0.6449628755448891
129,0,train_0542,11995.688055950648,10477.492875928649,97.74928759286486,0.0,12093.437343543514,14.94,0.66,0.0,0.0,5.0,0.6449628755448891
130,0,train_0266,12508.428733537123,10590.362727766114,109.03627277661144,0.0,12617.465006313734,16.22,0.62,0.0,0.0,5.0,0.6449628755448891
131,0,train_0593,12150.693688310997,10528.374043899163,102.83740438991627,0.0,12253.531092700914,14.04,0.68,0.0,0.0,5.0,0.6449628755448891
132,0,train_0211,12390.51410522461,10510.400793012539,101.04007930125391,0.0,12491.554184525865,17.22,0.7,0.0,0.0,5.0,0.6449628755448891
133,0,train_0035,12895.682305151378,10814.214858049841,131.42148580498414,0.0,13027.103790956362,17.9,0.62,0.0,0.0,5.0,0.6449628755448891
134,0,train_0153,12133.258675267942,10517.870671771569,101.78706717715687,0.0,12235.045742445098,17.98,0.56,0.0,0.0,5.0,0.6449628755448891
135,0,train_0214,12191.817355694238,10073.942889029755,57.3942889029755,0.0,12249.211644597213,16.0,0.62,0.0,0.0,5.0,0.6449628755448891
136,0,train_0420,12277.593150155177,10537.917996691089,103.79179966910888,0.0,12381.384949824285,15.62,0.78,0.0,0.0,5.0,0.6449628755448891
137,0,train_0438,11961.670384557317,10688.40437452804,118.84043745280397,0.0,12080.510822010121,17.48,0.66,0.0,0.0,5.0,0.6449628755448891
138,0,train_0442,12781.579769369604,10781.187451580145,128.11874515801446,0.0,12909.69851452762,14.84,0.66,0.0,0.0,5.0,0.6449628755448891
139,0,train_0188,12399.724159862102,10556.370030086375,105.63700300863748,0.0,12505.36116287074,15.18,0.72,0.0,0.0,5.0,0.6449628755448891
140,0,train_0228,12489.59301473103,10138.589599327799,63.85895993277991,0.0,12553.45197466381,14.48,0.68,0.0,0.0,5.0,0.6449628755448891
141,0,train_0340,12524.141416259263,10152.70428951189,65.27042895118903,0.0,12589.411845210452,16.26,0.6,0.0,0.0,5.0,0.6449628755448891
142,0,train_0363,12632.308098260652,10396.604219507983,89.66042195079827,0.0,12721.96852021145,15.24,0.62,0.0,0.0,5.0,0.6449628755448891
143,0,train_0249,12237.385717787445,10755.403189265138,125.54031892651383,0.0,12362.92603671396,16.8,0.52,0.0,0.0,5.0,0.6449628755448891
144,0,train_0114,12471.214525523377,10482.708225918097,98.2708225918097,0.0,12569.485348115188,15.9,0.66,0.0,0.0,5.0,0.6449628755448891
145,0,train_0464,12385.2364194082,10483.8566219317,98.38566219316999,0.0,12483.62208160137,16.32,0.64,0.0,0.0,5.0,0.6449628755448891
146,0,train_0312,12062.854156313919,10447.656636707245,94.76566367072446,0.0,12157.619819984644,15.92,0.68,0.0,0.0,5.0,0.6449628755448891
147,0,train_0575,12921.42669005965,10517.16000760168,101.71600076016803,0.0,13023.14269081982,17.34,0.72,0.0,0.0,5.0,0.6449628755448891
148,0,train_0567,13275.447957229415,10752.396625613525,125.23966256135246,0.0,13400.687619790768,16.86,0.64,0.0,0.0,5.0,0.6449628755448891
149,0,train_0533,12235.183068352617,10003.446868638643,50.34468686386427,0.0,12285.52775521648,17.26,0.7,0.0,0.0,5.0,0.6449628755448891
150,0,train_0576,12402.681155281018,10054.305351097739,55.430535109773885,0.0,12458.111690390791,14.22,0.6,0.0,0.0,5.0,0.6449628755448891
151,0,train_0372,12596.130062701237,10667.775297691032,116.77752976910324,0.0,12712.90759247034,16.84,0.7,0.0,0.0,5.0,0.6449628755448891
152,0,train_0178,12406.889300889368,10254.047054581879,75.40470545818789,0.0,12482.294006347556,14.36,0.78,0.0,0.0,5.0,0.6449628755448891
153,0,train_0096,12715.099165205269,10401.311703834035,90.13117038340351,0.0,12805.230335588672,16.5,0.7,0.0,0.0,5.0,0.6449628755448891
154,0,train_0063,12581.686585057683,10625.520905298627,112.55209052986265,0.0,12694.238675587545,16.0,0.5,0.0,0.0,5.0,0.6449628755448891
155,0,train_0568,12592.809110910657,10667.64968760356,116.764968760356,0.0,12709.574079671012,16.98,0.76,0.0,0.0,5.0,0.6449628755448891
156,0,train_0162,11833.678424832731,10020.162509720318,52.01625097203178,0.0,11885.694675804763,16.28,0.6,0.0,0.0,5.0,0.6449628755448891
157,0,train_0014,12343.828425237261,10592.68571085126,109.26857108512596,0.0,12453.096996322387,18.08,0.62,0.0,0.0,5.0,0.6449628755448891
158,0,train_0022,12502.68447444673,10489.61856174109,98.96185617410902,0.0,12601.646330620839,16.5,0.6,0.0,0.0,5.0,0.6449628755448891
159,0,train_0178,12233.38703769352,10269.100644388329,76.91006443883289,0.0,12310.297102132352,13.92,0.68,0.0,0.0,5.0,0.6449628755448891
160,0,train_0587,12368.496853144483,10202.254504144239,70.2254504144239,0.0,12438.722303558907,16.8,0.58,0.0,0.0,5.0,0.6449628755448891
161,0,train_0168,12431.739108588608,10899.19515783317,139.919515783317,0.0,12571.658624371925,15.68,0.72,0.0,0.0,5.0,0.6449628755448891
162,0,train_0061,12308.924354470895,10647.864021310847,114.78640213108466,0.0,12423.71075660198,16.58,0.54,0.0,0.0,5.0,0.6449628755448891
163,0,train_0403,12800.714377299999,10715.899002977289,121.58990029772886,0.0,12922.304277597728,13.74,0.72,0.0,0.0,5.0,0.6449628755448891
164,0,train_0035,12930.336919586513,11082.00420846363,158.200420846363,0.0,13088.537340432875,16.88,0.7,0.0,0.0,5.0,0.6449628755448891
165,0,train_0292,12506.29647859691,10367.661381604426,86.76613816044265,0.0,12593.062616757354,16.76,0.56,0.0,0.0,5.0,0.6449628755448891
166,0,train_0051,12692.431725757462,10305.877239638041,80.5877239638041,0.0,12773.019449721267,16.28,0.66,0.0,0.0,5.0,0.6449628755448891
167,0,train_0055,12628.79480093325,10371.663823893181,87.1663823893181,0.0,12715.961183322568,15.0,0.68,0.0,0.0,5.0,0.6449628755448891
168,0,train_0216,12181.198773262913,10082.857634527747,58.2857634527747,0.0,12239.484536715689,18.9,0.78,0.0,0.0,5.0,0.6449628755448891
169,0,train_0007,13107.461993060027,10888.845728832941,138.8845728832941,0.0,13246.346565943322,14.84,0.7,0.0,0.0,5.0,0.6449628755448891
170,0,train_0510,13018.656852704502,10459.1060262346,95.91060262346001,0.0,13114.567455327962,16.74,0.68,0.0,0.0,5.0,0.6449628755448891
171,0,train_0362,12100.116249978317,10337.176243609681,83.71762436096816,0.0,12183.833874339285,16.56,0.6,0.0,0.0,5.0,0.6449628755448891
172,0,train_0560,12203.265831915225,10593.30931887147,109.33093188714702,0.0,12312.596763802372,17.56,0.64,0.0,0.0,5.0,0.6449628755448891
173,0,train_0294,12143.166694668977,10361.70212374962,86.17021237496192,0.0,12229.336907043938,14.7,0.64,0.0,0.0,5.0,0.6449628755448891
174,0,train_0333,12666.736698029079,10670.780913793873,117.0780913793873,0.0,12783.814789408467,15.2,0.76,0.0,0.0,5.0,0.6449628755448891
175,0,train_0360,12397.98528265121,10076.779295603828,57.677929560382836,0.0,12455.663212211593,15.06,0.64,0.0,0.0,5.0,0.6449628755448891
176,0,train_0279,12473.95526289349,10556.94080042952,105.69408004295201,0.0,12579.649342936442,15.74,0.72,0.0,0.0,5.0,0.6449628755448891
177,0,train_0338,12570.749046822013,10307.167770410728,80.71677704107279,0.0,12651.465823863085,15.9,0.7,0.0,0.0,5.0,0.6449628755448891
178,0,train_0343,13110.812078215322,10810.745915785574,131.07459157855737,0.0,13241.88666979388,16.98,0.64,0.0,0.0,5.0,0.6449628755448891
179,0,train_0534,12214.354921383721,10603.274219812012,110.32742198120123,0.0,12324.682343364922,16.02,0.76,0.0,0.0,5.0,0.6449628755448891
180,0,train_0182,12833.967492815309,10550.50590319532,105.05059031953206,0.0,12939.01808313484,14.78,0.64,0.0,0.0,5.0,0.6449628755448891
181,0,train_0551,12078.09213232046,10284.752892432025,78.4752892432025,0.0,12156.567421563663,15.82,0.7,0.0,0.0,5.0,0.6449628755448891
182,0,train_0103,12164.479532890757,10347.892339320675,84.78923393206752,0.0,12249.268766822825,16.24,0.76,0.0,0.0,5.0,0.6449628755448891
183,0,train_0112,12486.882423085648,10391.260447982306,89.12604479823058,0.0,12576.00846788388,15.92,0.74,0.0,0.0,5.0,0.6449628755448891
